baseline,split,rollout,ego_init_id,cell_id,target_style,response_active,ADE_m,FDE_m,diagonal_gaussian_NLL_nats_per_step
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,3.6240023145282585,9.191332085002047,-0.9564164091502526
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.5601868611964704,0.6041993426290112,-2.134992282781383
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.9115448538757956,1.69131194793196,-1.9950829865466324
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,1.5576374373143633,3.3694763819363263,-1.861351390620029
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.3772388934655174,0.43984262115717127,-2.2619370016906384
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.29547331318051595,0.4660072472061904,-2.2978135597003715
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,2.250033207925179,6.145694611174082,-1.992650692444166
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.2660241446212545,0.3428111686398946,-2.325569916964084
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.33649760431377246,0.6552593438654774,-2.357699863086644
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,2.4693980696343973,6.199085643180978,-1.7002314539882293
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.2867028167811802,0.3553183867501781,-2.321138289866398
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.37012676418504464,0.639825455266341,-2.3075794829208354
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.21509350918349024,0.23715474583426022,-2.407383697685989
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.36610254432241257,0.4204263403048746,-2.285409228238957
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.11667064666101556,0.24445968556234562,-2.392600927913216
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,1.8444596253043772,4.756512228714146,-2.095465574033159
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.38498113956909086,0.43854755395301603,-2.2689057894771323
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.3056554855820864,0.5539783309139001,-2.3527153444120703
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.822510741476153,1.8964597041343485,-2.3436522212480466
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.33431703170330807,0.3975222724094236,-2.2949044314136393
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.06334701731583968,0.08110288426960445,-2.390513760132715
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.9040114484391889,2.431057134708936,-2.396692996039447
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.3002886696121019,0.367968234788952,-2.3139055737596292
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.1784202110411135,0.33770584606348775,-2.3884701211653243
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.956938144149006,2.3598304134666566,-2.350758587901125
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.3196227207755512,0.3823543743769474,-2.3071816791214426
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.12164239183628536,0.2021837661555286,-2.389035950579795
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.20342363671753186,0.6119792740830015,-2.4701974871127215
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.35240241592774024,0.4096637678894825,-2.2905613612120783
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.08368900836733575,0.16846879371927295,-2.3991333252772735
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.7985657032343807,2.02770483729174,-2.4007209110413763
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.35251575933684853,0.4108567412195779,-2.288148976445148
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.12475532266076136,0.2213714830605969,-2.392588624856331
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.18983248083769297,0.39040333874056654,-2.4650476432070874
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.32911333615002036,0.39175933311211414,-2.299883054396914
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.007278476736341565,0.011773083667765446,-2.4006545670779413
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.46465873351771103,1.2231109034975913,-2.454790114817643
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.3189152826605513,0.382637044007563,-2.3060996271155494
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,1.9300967306552579,3.7067428375513054,-0.8899862700940453
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,2.2681999640943773,4.584934077938265,-1.3658722984238285
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.22500841556597945,0.26705386881852844,-2.3125456321974562
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,1.8628780891679213,3.249474291656582,0.07842805639306533
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.531104428114222,0.5438366623165791,-1.160142516433909
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.5049375673480704,0.5684137406931895,-2.208353511657043
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.5561409626518621,1.191329442858944,-2.2796838719844623
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,3.6240014514256806,9.191333028198786,-0.9565271658503148
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.5601908746894597,0.6042041419343687,-2.134983564507361
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.9114721857322461,1.691185113546218,-1.9951558153199003
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,1.5573225518734997,3.36872044446453,-1.8603271008798288
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.37724544275052024,0.43984932698357704,-2.2620001854618814
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.29547990638525656,0.4660234845509331,-2.2978054865066975
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,2.2497623702027694,6.144991749984479,-1.992783717177599
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.26602700297218607,0.34281210654704447,-2.325568743181614
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.33649833945031127,0.6552598208035685,-2.3576993873363614
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,2.4694392830609244,6.199191064871681,-1.6999600311945329
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.2867015480412505,0.3553151131626992,-2.321129438824856
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.37013458455891735,0.6398392831884315,-2.3075751901659336
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.21512704809802283,0.23723538589379978,-2.4073563278612555
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.366100915548836,0.42042297280823027,-2.2854145527382785
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.11667035111627859,0.2444592083100856,-2.3926006193044564
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,1.844485184032294,4.756578509943919,-2.0954523435921395
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.3849791979225682,0.43854426401196805,-2.268897844159027
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.3056630198403941,0.5539912063905399,-2.3527119135789367
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.8225439787520983,1.8965393412362113,-2.3436355664642528
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.33431474300267666,0.3975189336292181,-2.294905445742372
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.06334754843465046,0.0811043807806293,-2.3905141718217284
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.9040291825399297,2.431103328395014,-2.396689720772032
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.30028814533862813,0.36796676573660303,-2.313902797008159
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.17841952482521667,0.337704296351012,-2.3884700648716484
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.9569374594874167,2.359828864683408,-2.350756726269126
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.31962203708096043,0.3823528305995412,-2.3071798041300178
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.12164151364705986,0.20218280981055484,-2.38903664378338
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.20342095149455366,0.6119706890248101,-2.4702013290701426
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.35240049575064586,0.409660928806,-2.2905593885314692
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.08369218187777969,0.1684730841027736,-2.399133314759746
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.7985762600518701,2.0277282039127673,-2.4007164098225107
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.35251357626358193,0.41085428543884833,-2.2881606640803414
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.12475672435547347,0.22137243824870245,-2.392587566191259
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.18982654298331864,0.3903852289460934,-2.4650418723173297
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.3291108732253791,0.39175641990834525,-2.29989055021668
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.00727856879839048,0.01177214823348347,-2.4006542244153777
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.46465442427094794,1.223100412772014,-2.454790777968839
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_48_smpc_fixed_risk,48,S0_FIXED,assertive_constant_speed,0,0.31891465602831365,0.38263612886987597,-2.306094577470907
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,1.9300997921550191,3.7067428581580253,-0.8899254664869524
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,2.268206716394522,4.584943685199635,-1.3653729577701783
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.2250175915096929,0.2670659512978541,-2.3124483584173654
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,1.8628822041551263,3.249473364149775,0.07852886164709161
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.5311085970855858,0.543837735741461,-1.159965113757041
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.5049480628980165,0.568424528264586,-2.2082241401171774
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.5561413537930575,1.191335185112312,-2.2796481284177874
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,3.6239995264421765,9.191338715446815,-0.9569468012120531
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.5602001549393512,0.6042118793714126,-2.1349493296216733
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.9113403876276125,1.6909514697765744,-1.9952832130618
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,1.5567247793831116,3.3672765948313295,-1.856950038240944
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.3772512767460937,0.4398543399424242,-2.262222705867533
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.29548710492093894,0.466035020390645,-2.2977702348850313
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,2.2492966792615086,6.143788189299323,-1.9930522382685645
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.26602510157805914,0.3428102306204389,-2.3255691439830546
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.33649464843121935,0.6552545756258756,-2.3577001553801646
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,2.4694462107233015,6.199214597705963,-1.699033626016621
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.28669948319183264,0.35531363438508534,-2.321137128900653
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.37013553885038897,0.6398416705277505,-2.3075745152133313
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.21513908570421741,0.23726668029204734,-2.407291164370518
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.3661008411491492,0.4204235319069329,-2.2854005924647094
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.1166689592045076,0.24445539524169457,-2.392600445791126
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,1.8444795102183313,4.756565160017472,-2.0954642911430374
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.38497908760613264,0.4385442098268011,-2.2689080052987394
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.3056651893282981,0.553994781737806,-2.352711934755805
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.8225608365735118,1.8965810674866108,-2.3436403094553437
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.33431466675685045,0.39751915170676394,-2.294907288054962
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.06335283302119979,0.08111169873180353,-2.390512084619611
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.9040207387127726,2.431086459622933,-2.3966922785115186
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.30028600458824883,0.3679651576094763,-2.3139048026565208
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.1784224641835304,0.3377102580969384,-2.3884696217278982
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.9569624303638664,2.3598920523379783,-2.3507426883415787
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.3196218428675316,0.3823531214715801,-2.307172965701271
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.12164552900985086,0.2021897333738925,-2.3890352633586205
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.2034176337879947,0.6119637833060395,-2.4701935457646247
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.35240138459897535,0.4096622115292681,-2.2905443850427027
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.08369137731155249,0.16847308731045144,-2.3991329075480876
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.7985899864165349,2.0277663503337022,-2.4007202085043784
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.35251560565946594,0.41085626865525,-2.288148783138113
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.12475766982375629,0.22137529538369566,-2.3925884782450457
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.18983115163935863,0.3903976026432993,-2.465055759688677
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.32911204575715114,0.39175746052181065,-2.299879926966199
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.007278522650681758,0.011774004140005059,-2.4006547635685815
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.4646666853827453,1.2231309321871273,-2.454788611157617
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_49_smpc_fixed_risk,49,S0_FIXED,assertive_constant_speed,0,0.3189148442345365,0.38263610763829065,-2.3060994371993706
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,1.9300926316189222,3.7067313968350875,-0.8899768834751157
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,2.2681958669856788,4.5849226410509205,-1.3658015817193982
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.22501397840111678,0.26706349492647513,-2.3125286440396557
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,1.8628728463630715,3.249462851778218,0.07843835035997623
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.5311038697688644,0.543829048216046,-1.1601135661880737
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.5049417784783663,0.568419506397185,-2.2083298653426935
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.556148504640051,1.1913456586652205,-2.2796748959159965
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,3.624009363571969,9.19134923333148,-0.9565954159735017
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.5601934537821218,0.6042070188400772,-2.1349775026270796
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.9115312171690839,1.6912928778772671,-1.9950923923013861
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,1.5575541853426933,3.3692765400991953,-1.8597244156166632
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.37724618696201956,0.4398503072546065,-2.2620432479411186
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.2954811598476618,0.4660263736939804,-2.2977949793010533
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,2.24996304607426,6.145513397748915,-1.992722081352306
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.26602786133023876,0.3428130603677567,-2.3255686440649965
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.3364972719566701,0.655256960026444,-2.3576991120317348
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,2.4694381514494164,6.199188240416569,-1.6997942199186042
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.28670246305070357,0.35531593045709203,-2.3211497199798723
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.37013348624849984,0.6398359430592285,-2.3075775966565137
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.2151259556705233,0.237232084476461,-2.407356178384368
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.3661019237721887,0.42042347652204853,-2.2854100114266354
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,0.11666874586993747,0.24445682170382868,-2.3926014384617993
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_50_smpc_fixed_risk,50,S0_FIXED,assertive_constant_speed,0,1.8444720714042542,4.7565475165759485,-2.0954560474157753
