ego_init_id,outcome,contrast,effect
112,completion_success,authority_effect_adaptive,1.0
112,completion_success,authority_effect_fixed_medium,1.0
112,yield_rule_failure,risk_effect_authority_on,0.0
112,yield_rule_failure,risk_effect_authority_off,0.0
112,yield_rule_failure,authority_effect_adaptive,-1.0
112,yield_rule_failure,authority_effect_fixed_medium,-1.0
112,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
112,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
112,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,-0.5
112,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,-0.5
112,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,-0.12257427728845327
112,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,0.0
112,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,1.2159435182594431
112,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,1.3385177955478964
112,native_collision_any,risk_effect_authority_on,0.0
112,native_collision_any,risk_effect_authority_off,0.0
112,native_collision_any,authority_effect_adaptive,-0.5
112,native_collision_any,authority_effect_fixed_medium,-0.5
112,physical_bbox_overlap_any,risk_effect_authority_on,0.0
112,physical_bbox_overlap_any,risk_effect_authority_off,0.0
112,physical_bbox_overlap_any,authority_effect_adaptive,-1.0
112,physical_bbox_overlap_any,authority_effect_fixed_medium,-1.0
112,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
112,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
112,margin_adjusted_bbox_violation_any,authority_effect_adaptive,-1.0
112,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,-1.0
112,adverse_collision_any,risk_effect_authority_on,0.0
112,adverse_collision_any,risk_effect_authority_off,0.0
112,adverse_collision_any,authority_effect_adaptive,-1.0
112,adverse_collision_any,authority_effect_fixed_medium,-1.0
112,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-0.0012168770314694433
112,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,0.0064133316931824225
112,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.287592740212303
112,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.27996253148765116
112,ego_policy_wall_time_p50_ms,risk_effect_authority_on,29.272940009832382
112,ego_policy_wall_time_p50_ms,risk_effect_authority_off,-10.964855551719666
112,ego_policy_wall_time_p50_ms,authority_effect_adaptive,42.44570154696703
112,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,2.207905985414982
112,ego_policy_wall_time_p95_ms,risk_effect_authority_on,42.004741728306044
112,ego_policy_wall_time_p95_ms,risk_effect_authority_off,-5.408448539674168
112,ego_policy_wall_time_p95_ms,authority_effect_adaptive,70.22891798987985
112,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,22.815727721899634
112,ego_policy_wall_time_p99_ms,risk_effect_authority_on,39.757620859890835
112,ego_policy_wall_time_p99_ms,risk_effect_authority_off,-89.44314546883095
112,ego_policy_wall_time_p99_ms,authority_effect_adaptive,77.91994450613845
112,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,-51.280821822583334
112,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.012817933995662001
112,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,-0.013972604924097465
112,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.09276149727933558
112,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.11955203619909505
112,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,-0.0031112257019757505
112,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,-0.004511895649955355
112,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.09270723103395245
112,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.09130656108597285
112,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.0015401430842607315
112,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.0025712782242632987
112,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,-0.001596745999731074
112,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,-0.000565610859728507
112,prediction_wall_time_p50_ms,risk_effect_authority_on,4.93027176707983
112,prediction_wall_time_p50_ms,risk_effect_authority_off,44.74880266934633
112,prediction_wall_time_p50_ms,authority_effect_adaptive,54.19817566871643
112,prediction_wall_time_p50_ms,authority_effect_fixed_medium,94.01670657098293
112,prediction_wall_time_p95_ms,risk_effect_authority_on,27.849087864160538
112,prediction_wall_time_p95_ms,risk_effect_authority_off,-26.797662675380707
112,prediction_wall_time_p95_ms,authority_effect_adaptive,-30.0280986353755
112,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-84.67484917491674
112,prediction_wall_time_p99_ms,risk_effect_authority_on,-7.003551330417281
112,prediction_wall_time_p99_ms,risk_effect_authority_off,-56.90489092841756
112,prediction_wall_time_p99_ms,authority_effect_adaptive,-13.553097657859155
112,prediction_wall_time_p99_ms,authority_effect_fixed_medium,-63.45443725585943
112,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.020373777341741478
112,supervisor_candidate_requested_fraction,risk_effect_authority_off,0.013952216937291428
112,supervisor_candidate_requested_fraction,authority_effect_adaptive,-0.48224325349040986
112,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,-0.44791725921137693
112,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.020373777341741478
112,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
112,supervisor_authority_applied_fraction,authority_effect_adaptive,0.20121445795237616
112,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.22158823529411764
112,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.0866463891563033
112,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,-0.023174863770087928
112,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,1.158171066447175
112,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,1.0483498135207836
112,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.08882772554528362
112,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.023174863770087928
112,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,-1.1285114865109442
112,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,-1.0165088971955727
112,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.0866463891563033
112,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
112,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.7970560791143984
112,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.8837024682707016
112,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.08882772554528362
112,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
112,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.826715659050629
112,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.9155433845959127
112,cautious_approach_progress_m,risk_effect_authority_on,
112,cautious_approach_progress_m,risk_effect_authority_off,
112,cautious_approach_progress_m,authority_effect_adaptive,
112,cautious_approach_progress_m,authority_effect_fixed_medium,
112,first_stop_distance_to_conflict_m,risk_effect_authority_on,
112,first_stop_distance_to_conflict_m,risk_effect_authority_off,
112,first_stop_distance_to_conflict_m,authority_effect_adaptive,
112,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
112,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
112,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
112,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
112,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
112,stopped_duration_s,risk_effect_authority_on,
112,stopped_duration_s,risk_effect_authority_off,
112,stopped_duration_s,authority_effect_adaptive,
112,stopped_duration_s,authority_effect_fixed_medium,
112,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,
112,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,
112,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,
112,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,
112,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,
112,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,
112,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,
112,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,
112,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
112,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
112,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
112,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
113,failure_penalized_completion_time_s,risk_effect_authority_on,0.05000000000000071
113,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
113,failure_penalized_completion_time_s,authority_effect_adaptive,-19.75
113,failure_penalized_completion_time_s,authority_effect_fixed_medium,-19.8
113,completion_success,risk_effect_authority_on,0.0
113,completion_success,risk_effect_authority_off,0.0
113,completion_success,authority_effect_adaptive,1.0
113,completion_success,authority_effect_fixed_medium,1.0
113,yield_rule_failure,risk_effect_authority_on,0.0
113,yield_rule_failure,risk_effect_authority_off,0.0
113,yield_rule_failure,authority_effect_adaptive,-1.0
113,yield_rule_failure,authority_effect_fixed_medium,-1.0
113,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
113,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
113,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,-0.5
113,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,-0.5
113,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,-0.0005776784554714087
113,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,0.0
113,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,1.4600694861015664
113,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,1.4606471645570378
113,native_collision_any,risk_effect_authority_on,0.0
113,native_collision_any,risk_effect_authority_off,0.0
113,native_collision_any,authority_effect_adaptive,-0.5
113,native_collision_any,authority_effect_fixed_medium,-0.5
113,physical_bbox_overlap_any,risk_effect_authority_on,0.0
113,physical_bbox_overlap_any,risk_effect_authority_off,0.0
113,physical_bbox_overlap_any,authority_effect_adaptive,-1.0
113,physical_bbox_overlap_any,authority_effect_fixed_medium,-1.0
113,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
113,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
113,margin_adjusted_bbox_violation_any,authority_effect_adaptive,-1.0
113,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,-1.0
113,adverse_collision_any,risk_effect_authority_on,0.0
113,adverse_collision_any,risk_effect_authority_off,0.0
113,adverse_collision_any,authority_effect_adaptive,-1.0
113,adverse_collision_any,authority_effect_fixed_medium,-1.0
113,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-0.0001400560224089631
113,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,-0.00026119402985075313
113,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.27142648104017725
113,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.27154761904761904
113,ego_policy_wall_time_p50_ms,risk_effect_authority_on,12.590808793902397
113,ego_policy_wall_time_p50_ms,risk_effect_authority_off,26.02957934141159
113,ego_policy_wall_time_p50_ms,authority_effect_adaptive,-10.840611532330513
113,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,2.5981590151786804
113,ego_policy_wall_time_p95_ms,risk_effect_authority_on,-9.66874174773693
113,ego_policy_wall_time_p95_ms,risk_effect_authority_off,35.278972424566746
113,ego_policy_wall_time_p95_ms,authority_effect_adaptive,-29.08386215567583
113,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,15.863852016627845
113,ego_policy_wall_time_p99_ms,risk_effect_authority_on,12.77035709470482
113,ego_policy_wall_time_p99_ms,risk_effect_authority_off,1.383294668048734
113,ego_policy_wall_time_p99_ms,authority_effect_adaptive,-33.5865798220039
113,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,-44.973642248659985
113,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.008112702817570372
113,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,0.002512437810945234
113,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.131281392082649
113,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.13688165708927413
113,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.01087234118652014
113,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.009888059701492535
113,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.1630388726225333
113,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.1620545911375057
113,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.002342343247576405
113,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.01427327647476901
113,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,-0.023691521884766188
113,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,-0.011760588657573581
113,prediction_wall_time_p50_ms,risk_effect_authority_on,-6.1283838003873825
113,prediction_wall_time_p50_ms,risk_effect_authority_off,8.519952185451984
113,prediction_wall_time_p50_ms,authority_effect_adaptive,86.59306727349758
113,prediction_wall_time_p50_ms,authority_effect_fixed_medium,101.24140325933695
113,prediction_wall_time_p95_ms,risk_effect_authority_on,10.559678450226784
113,prediction_wall_time_p95_ms,risk_effect_authority_off,27.111236471682787
113,prediction_wall_time_p95_ms,authority_effect_adaptive,-81.7671000957489
113,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-65.2155420742929
113,prediction_wall_time_p99_ms,risk_effect_authority_on,25.96748113632185
113,prediction_wall_time_p99_ms,risk_effect_authority_off,75.11941002681874
113,prediction_wall_time_p99_ms,authority_effect_adaptive,-115.11097114533192
113,prediction_wall_time_p99_ms,authority_effect_fixed_medium,-65.95904225483503
113,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.0036673763734045295
113,supervisor_candidate_requested_fraction,risk_effect_authority_off,-0.001579601990049806
113,supervisor_candidate_requested_fraction,authority_effect_adaptive,-0.4431217120140922
113,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,-0.44103393763073745
113,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.0036673763734045295
113,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
113,supervisor_authority_applied_fraction,authority_effect_adaptive,0.27279868599585805
113,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.2764660623692626
113,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.005126620380897284
113,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.008902970112134145
113,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,1.057269557511244
113,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,1.061045907242481
113,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.00534961031556902
113,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,-0.008902970112134145
113,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,-1.0174264307253367
113,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,-1.0209797905219018
113,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.005126620380897284
113,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
113,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-1.1320855730115937
113,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-1.137212193392491
113,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.00534961031556902
113,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
113,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,1.1719286997975011
113,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,1.1772783101130702
113,cautious_approach_progress_m,risk_effect_authority_on,
113,cautious_approach_progress_m,risk_effect_authority_off,
113,cautious_approach_progress_m,authority_effect_adaptive,
113,cautious_approach_progress_m,authority_effect_fixed_medium,
113,first_stop_distance_to_conflict_m,risk_effect_authority_on,
113,first_stop_distance_to_conflict_m,risk_effect_authority_off,
113,first_stop_distance_to_conflict_m,authority_effect_adaptive,
113,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
113,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
113,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
113,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
113,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
113,stopped_duration_s,risk_effect_authority_on,
113,stopped_duration_s,risk_effect_authority_off,
113,stopped_duration_s,authority_effect_adaptive,
113,stopped_duration_s,authority_effect_fixed_medium,
113,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,
113,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,
113,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,
113,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,
113,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,
113,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,
113,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,
113,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,
113,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
113,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
113,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
113,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
114,failure_penalized_completion_time_s,risk_effect_authority_on,0.375
114,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
114,failure_penalized_completion_time_s,authority_effect_adaptive,-17.75
114,failure_penalized_completion_time_s,authority_effect_fixed_medium,-18.125
114,completion_success,risk_effect_authority_on,0.0
114,completion_success,risk_effect_authority_off,0.0
114,completion_success,authority_effect_adaptive,1.0
114,completion_success,authority_effect_fixed_medium,1.0
114,yield_rule_failure,risk_effect_authority_on,0.0
114,yield_rule_failure,risk_effect_authority_off,0.0
114,yield_rule_failure,authority_effect_adaptive,-1.0
114,yield_rule_failure,authority_effect_fixed_medium,-1.0
114,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
114,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
114,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,-0.5
114,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,-0.5
114,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,0.015235364176981347
114,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,0.0
114,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,1.0926747095660925
114,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,1.0774393453891111
114,native_collision_any,risk_effect_authority_on,0.0
114,native_collision_any,risk_effect_authority_off,0.0
114,native_collision_any,authority_effect_adaptive,-0.5
114,native_collision_any,authority_effect_fixed_medium,-0.5
114,physical_bbox_overlap_any,risk_effect_authority_on,0.0
114,physical_bbox_overlap_any,risk_effect_authority_off,0.5
114,physical_bbox_overlap_any,authority_effect_adaptive,-1.0
114,physical_bbox_overlap_any,authority_effect_fixed_medium,-0.5
114,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
114,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
114,margin_adjusted_bbox_violation_any,authority_effect_adaptive,-1.0
114,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,-1.0
114,adverse_collision_any,risk_effect_authority_on,0.0
114,adverse_collision_any,risk_effect_authority_off,0.5
114,adverse_collision_any,authority_effect_adaptive,-1.0
114,adverse_collision_any,authority_effect_fixed_medium,-0.5
114,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-0.003565508733353373
114,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,0.0
114,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.24851311428159678
114,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.2449476055482434
114,ego_policy_wall_time_p50_ms,risk_effect_authority_on,14.367503114044666
114,ego_policy_wall_time_p50_ms,risk_effect_authority_off,22.039569914340973
114,ego_policy_wall_time_p50_ms,authority_effect_adaptive,1.054166816174984
114,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,8.72623361647129
114,ego_policy_wall_time_p95_ms,risk_effect_authority_on,2.627673652023077
114,ego_policy_wall_time_p95_ms,risk_effect_authority_off,84.17557869106531
114,ego_policy_wall_time_p95_ms,authority_effect_adaptive,-37.439249828457946
114,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,44.10865521058429
114,ego_policy_wall_time_p99_ms,risk_effect_authority_on,34.96798705309561
114,ego_policy_wall_time_p99_ms,risk_effect_authority_off,91.24831555411225
114,ego_policy_wall_time_p99_ms,authority_effect_adaptive,42.81371064484051
114,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,99.09403914585715
114,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.002784788005914529
114,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,-0.01388888888888895
114,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.08217351789709182
114,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.0988471947918953
114,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.027936802336941124
114,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.030277777777777792
114,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.11946704884414616
114,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.12180802428498283
114,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,-0.0008200218006665753
114,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.014722222222222222
114,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,-0.011273536539895601
114,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,0.004268707482993197
114,prediction_wall_time_p50_ms,risk_effect_authority_on,3.353407606482506
114,prediction_wall_time_p50_ms,risk_effect_authority_off,3.0921204015612602
114,prediction_wall_time_p50_ms,authority_effect_adaptive,44.83269341289997
114,prediction_wall_time_p50_ms,authority_effect_fixed_medium,44.571406207978725
114,prediction_wall_time_p95_ms,risk_effect_authority_on,-3.744436241686458
114,prediction_wall_time_p95_ms,risk_effect_authority_off,-25.895710010081586
114,prediction_wall_time_p95_ms,authority_effect_adaptive,-11.052281688898859
114,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-33.20355545729399
114,prediction_wall_time_p99_ms,risk_effect_authority_on,-61.02095115929842
114,prediction_wall_time_p99_ms,risk_effect_authority_off,7.8745951876043705
114,prediction_wall_time_p99_ms,authority_effect_adaptive,-63.22895640507335
114,prediction_wall_time_p99_ms,authority_effect_fixed_medium,5.666589941829443
114,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.014684180439513639
114,supervisor_candidate_requested_fraction,risk_effect_authority_off,0.0
114,supervisor_candidate_requested_fraction,authority_effect_adaptive,-0.21725787658463835
114,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,-0.20257369614512472
114,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.014684180439513639
114,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
114,supervisor_authority_applied_fraction,authority_effect_adaptive,0.23163101230425054
114,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.24631519274376418
114,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.01837087212983035
114,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.003209885245268218
114,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,0.5307303366294069
114,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,0.5155693497448448
114,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.0188659082851641
114,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,-0.003209885245268218
114,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,-0.4950232512196737
114,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,-0.47936722817977784
114,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.01837087212983035
114,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
114,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.926514848754737
114,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.9448857208845673
114,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.0188659082851641
114,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
114,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.9622219341644702
114,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.9810878424496343
114,cautious_approach_progress_m,risk_effect_authority_on,
114,cautious_approach_progress_m,risk_effect_authority_off,
114,cautious_approach_progress_m,authority_effect_adaptive,
114,cautious_approach_progress_m,authority_effect_fixed_medium,
114,first_stop_distance_to_conflict_m,risk_effect_authority_on,
114,first_stop_distance_to_conflict_m,risk_effect_authority_off,
114,first_stop_distance_to_conflict_m,authority_effect_adaptive,
114,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
114,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
114,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
114,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
114,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
114,stopped_duration_s,risk_effect_authority_on,
114,stopped_duration_s,risk_effect_authority_off,
114,stopped_duration_s,authority_effect_adaptive,
114,stopped_duration_s,authority_effect_fixed_medium,
114,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,
114,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,
114,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,
114,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,
114,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,
114,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,
114,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,
114,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,
114,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
114,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
114,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
114,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
115,failure_penalized_completion_time_s,risk_effect_authority_on,-0.5750000000000011
115,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
115,failure_penalized_completion_time_s,authority_effect_adaptive,-19.85
115,failure_penalized_completion_time_s,authority_effect_fixed_medium,-19.275
115,completion_success,risk_effect_authority_on,0.0
115,completion_success,risk_effect_authority_off,0.0
115,completion_success,authority_effect_adaptive,1.0
115,completion_success,authority_effect_fixed_medium,1.0
115,yield_rule_failure,risk_effect_authority_on,0.0
115,yield_rule_failure,risk_effect_authority_off,0.0
115,yield_rule_failure,authority_effect_adaptive,-1.0
