cell_id,predictor,risk_policy,target_style,ego_init_id,footprint_margin_m_per_actor,primary_margin,ego_route_completion_duration_s,post_clearance_completion_lag_s,minimum_footprint_separation_m,footprint_collision,native_collision_any,fixed_geometry_yield_failure,completion_failure,continuous_outcome_missing_reasons,rollout_receipt_sha256,geometry_sources_json,dimensions_m_json,bbox_pose_offsets_rhs_json
B1_fixed_medium_assertive,B1,fixed_medium,assertive,104,0.5,0,9.5,7.3999999687075615,0.48641505621275327,0,0,0,0,,e5d6c09518d6edc1c28b5fafd5cfd9019122f075a59a4db07d7f2cf2adb6bebe,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_assertive,B1,fixed_medium,assertive,105,0.0,0,10.45,8.349999968707607,2.027342359882465,0,0,0,0,,ed2234c8d1438426ae5739c0ddc12ea22bd6e03e7b5acbe89e5486618baf14c3,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_assertive,B1,fixed_medium,assertive,105,0.25,1,10.45,8.349999968707607,1.4411214627375482,0,0,0,0,,ed2234c8d1438426ae5739c0ddc12ea22bd6e03e7b5acbe89e5486618baf14c3,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_assertive,B1,fixed_medium,assertive,105,0.35,0,10.45,8.349999968707607,1.2072075488576413,0,0,0,0,,ed2234c8d1438426ae5739c0ddc12ea22bd6e03e7b5acbe89e5486618baf14c3,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_assertive,B1,fixed_medium,assertive,105,0.5,0,10.45,8.349999968707607,0.856336678037781,0,0,0,0,,ed2234c8d1438426ae5739c0ddc12ea22bd6e03e7b5acbe89e5486618baf14c3,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,101,0.0,0,11.4,8.799999961257072,1.649689102866936,0,0,0,0,,7b5f4e03d4dbb6e9b725bce0fd4a03aa577eb1814699e8f49c525257942757d6,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,101,0.25,1,11.4,8.799999961257072,1.0591749273676274,0,0,0,0,,7b5f4e03d4dbb6e9b725bce0fd4a03aa577eb1814699e8f49c525257942757d6,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,101,0.35,0,11.4,8.799999961257072,0.8229903331013955,0,0,0,0,,7b5f4e03d4dbb6e9b725bce0fd4a03aa577eb1814699e8f49c525257942757d6,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,101,0.5,0,11.4,8.799999961257072,0.46871344170204915,0,0,0,0,,7b5f4e03d4dbb6e9b725bce0fd4a03aa577eb1814699e8f49c525257942757d6,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,102,0.0,0,11.4,8.799999961257072,1.9750087733743886,0,0,0,0,,4b0d15e9dc987c5ee7843aaa8dc4417c03b2bc002db997be6aad2e700f8023cc,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,102,0.25,1,11.4,8.799999961257072,1.387876490752546,0,0,0,0,,4b0d15e9dc987c5ee7843aaa8dc4417c03b2bc002db997be6aad2e700f8023cc,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,102,0.35,0,11.4,8.799999961257072,1.1530235777038091,0,0,0,0,,4b0d15e9dc987c5ee7843aaa8dc4417c03b2bc002db997be6aad2e700f8023cc,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,102,0.5,0,11.4,8.799999961257072,0.8007442081307043,0,0,0,0,,4b0d15e9dc987c5ee7843aaa8dc4417c03b2bc002db997be6aad2e700f8023cc,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,103,0.0,0,11.15,8.449999959766956,1.5267702750440006,0,0,0,0,,cd9c93b6329b4a0d24c1f2d88768e502c6bcec09996f84608c2cfa9c9ef2dd69,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,103,0.25,1,11.15,8.449999959766956,0.9357392046620323,0,0,0,0,,cd9c93b6329b4a0d24c1f2d88768e502c6bcec09996f84608c2cfa9c9ef2dd69,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,103,0.35,0,11.15,8.449999959766956,0.6992934877824686,0,0,0,0,,cd9c93b6329b4a0d24c1f2d88768e502c6bcec09996f84608c2cfa9c9ef2dd69,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,103,0.5,0,11.15,8.449999959766956,0.3447139541995299,0,0,0,0,,cd9c93b6329b4a0d24c1f2d88768e502c6bcec09996f84608c2cfa9c9ef2dd69,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,104,0.0,0,10.05,7.449999961257163,1.5844465201712128,0,0,0,0,,a27af54b145eaaeab9fe3ce63239e2cba513a4edcd0576f9c49604049c7a41d4,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,104,0.25,1,10.05,7.449999961257163,0.9938269991418124,0,0,0,0,,a27af54b145eaaeab9fe3ce63239e2cba513a4edcd0576f9c49604049c7a41d4,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,104,0.35,0,10.05,7.449999961257163,0.757562996306906,0,0,0,0,,a27af54b145eaaeab9fe3ce63239e2cba513a4edcd0576f9c49604049c7a41d4,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,104,0.5,0,10.05,7.449999961257163,0.40319459606772623,0,0,0,0,,a27af54b145eaaeab9fe3ce63239e2cba513a4edcd0576f9c49604049c7a41d4,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,105,0.0,0,11.0,8.399999961256981,1.8696079340509337,0,0,0,0,,8b16e7b74940dffe964640db37970d066f99bd4538c2f0ed1aba38ac450c5a32,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,105,0.25,1,11.0,8.399999961256981,1.283027606715174,0,0,0,0,,8b16e7b74940dffe964640db37970d066f99bd4538c2f0ed1aba38ac450c5a32,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,105,0.35,0,11.0,8.399999961256981,1.0483954757808702,0,0,0,0,,8b16e7b74940dffe964640db37970d066f99bd4538c2f0ed1aba38ac450c5a32,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_medium_reactive,B1,fixed_medium,reactive,105,0.5,0,11.0,8.399999961256981,0.6962425066002657,0,0,0,0,,8b16e7b74940dffe964640db37970d066f99bd4538c2f0ed1aba38ac450c5a32,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,101,0.0,0,10.35,8.249999968707584,1.6857237616645624,0,0,0,0,,6d025a22592970a0d517be573422a0158aaeb0e1c33b56c4690a754d122f1306,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,101,0.25,1,10.35,8.249999968707584,1.0954970766015988,0,0,0,0,,6d025a22592970a0d517be573422a0158aaeb0e1c33b56c4690a754d122f1306,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,101,0.35,0,10.35,8.249999968707584,0.8594064025764129,0,0,0,0,,6d025a22592970a0d517be573422a0158aaeb0e1c33b56c4690a754d122f1306,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,101,0.5,0,10.35,8.249999968707584,0.5052703915386353,0,0,0,0,,6d025a22592970a0d517be573422a0158aaeb0e1c33b56c4690a754d122f1306,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,102,0.0,0,10.2,8.099999968707607,2.0519910418463088,0,0,0,0,,1d978043799ed9b7823968f78036433f9f6735e488b0ce7f126a8cc05339ad14,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,102,0.25,1,10.2,8.099999968707607,1.4658180740418263,0,0,0,0,,1d978043799ed9b7823968f78036433f9f6735e488b0ce7f126a8cc05339ad14,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,102,0.35,0,10.2,8.099999968707607,1.2265349405696644,0,0,0,0,,1d978043799ed9b7823968f78036433f9f6735e488b0ce7f126a8cc05339ad14,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,102,0.5,0,10.2,8.099999968707607,0.8656138203625124,0,0,0,0,,1d978043799ed9b7823968f78036433f9f6735e488b0ce7f126a8cc05339ad14,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,103,0.0,0,10.05,7.949999968707516,1.514675765777207,0,0,0,0,,6217a258cf894dad7e40a4ea5777ec651717f7458c06a6228f461c734431a1c9,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,103,0.25,1,10.05,7.949999968707516,0.923569289487086,0,0,0,0,,6217a258cf894dad7e40a4ea5777ec651717f7458c06a6228f461c734431a1c9,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,103,0.35,0,10.05,7.949999968707516,0.6871266989710377,0,0,0,0,,6217a258cf894dad7e40a4ea5777ec651717f7458c06a6228f461c734431a1c9,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,103,0.5,0,10.05,7.949999968707516,0.3324628131969658,0,0,0,0,,6217a258cf894dad7e40a4ea5777ec651717f7458c06a6228f461c734431a1c9,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,104,0.0,0,9.5,7.3999999687075615,1.6729116677736517,0,0,0,0,,1b28095b96d194db0b2f6b7ae4ba04a9ebed5ae956313b1f26c1b4b024c5ef77,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,104,0.25,1,9.5,7.3999999687075615,1.0765946062269929,0,0,0,0,,1b28095b96d194db0b2f6b7ae4ba04a9ebed5ae956313b1f26c1b4b024c5ef77,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,104,0.35,0,9.5,7.3999999687075615,0.840636769515895,0,0,0,0,,1b28095b96d194db0b2f6b7ae4ba04a9ebed5ae956313b1f26c1b4b024c5ef77,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,104,0.5,0,9.5,7.3999999687075615,0.48670001444924843,0,0,0,0,,1b28095b96d194db0b2f6b7ae4ba04a9ebed5ae956313b1f26c1b4b024c5ef77,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,105,0.0,0,10.4,8.299999968707567,2.038945564341255,0,0,0,0,,8c975fd0d1b9693e5eff863e2090550908bab5e6562956add01f6a3f7e54640c,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,105,0.25,1,10.4,8.299999968707567,1.4528595318400852,0,0,0,0,,8c975fd0d1b9693e5eff863e2090550908bab5e6562956add01f6a3f7e54640c,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,105,0.35,0,10.4,8.299999968707567,1.218987256048916,0,0,0,0,,8c975fd0d1b9693e5eff863e2090550908bab5e6562956add01f6a3f7e54640c,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_assertive,B1,fixed_conservative,assertive,105,0.5,0,10.4,8.299999968707567,0.8681788423621607,0,0,0,0,,8c975fd0d1b9693e5eff863e2090550908bab5e6562956add01f6a3f7e54640c,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,101,0.0,0,12.5,9.899999961256981,1.6496747156622766,0,0,0,0,,a28696954c54db2772183156e58abccc0c216bd775fef7fd91db21d0ea997dff,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,101,0.25,1,12.5,9.899999961256981,1.0591596726315995,0,0,0,0,,a28696954c54db2772183156e58abccc0c216bd775fef7fd91db21d0ea997dff,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,101,0.35,0,12.5,9.899999961256981,0.8229750085558839,0,0,0,0,,a28696954c54db2772183156e58abccc0c216bd775fef7fd91db21d0ea997dff,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,101,0.5,0,12.5,9.899999961256981,0.4686980124423107,0,0,0,0,,a28696954c54db2772183156e58abccc0c216bd775fef7fd91db21d0ea997dff,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,102,0.0,0,11.25,8.649999961256981,1.9574785472282208,0,0,0,0,,328935e9b3fd7fa9a9208f0d91b78137b43e308a2f8cac7f69f9ea01ce2ba4ba,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,102,0.25,1,11.25,8.649999961256981,1.3703676280711703,0,0,0,0,,328935e9b3fd7fa9a9208f0d91b78137b43e308a2f8cac7f69f9ea01ce2ba4ba,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,102,0.35,0,11.25,8.649999961256981,1.13552326040835,0,0,0,0,,328935e9b3fd7fa9a9208f0d91b78137b43e308a2f8cac7f69f9ea01ce2ba4ba,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,102,0.5,0,11.25,8.649999961256981,0.78325670891412,0,0,0,0,,328935e9b3fd7fa9a9208f0d91b78137b43e308a2f8cac7f69f9ea01ce2ba4ba,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,103,0.0,0,11.05,8.34999995976682,1.540218146133571,0,0,0,0,,27b6847d32521c27d9efdc7f95774eb2b7d1ff9f2ef22d609bef4cdbc29a35fe,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,103,0.25,1,11.05,8.34999995976682,0.9493650294162448,0,0,0,0,,27b6847d32521c27d9efdc7f95774eb2b7d1ff9f2ef22d609bef4cdbc29a35fe,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,103,0.35,0,11.05,8.34999995976682,0.7128938009124033,0,0,0,0,,27b6847d32521c27d9efdc7f95774eb2b7d1ff9f2ef22d609bef4cdbc29a35fe,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,103,0.5,0,11.05,8.34999995976682,0.35837969516378587,0,0,0,0,,27b6847d32521c27d9efdc7f95774eb2b7d1ff9f2ef22d609bef4cdbc29a35fe,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
B1_fixed_conservative_reactive,B1,fixed_conservative,reactive,104,0.0,0,10.1,7.499999961256975,1.602868090285015,0,0,0,0,,add1163f279958f5d53273dd0b007a892b2f3058ca9cd2d04f030b0e0e9329c3,"[""scenario_result_carla_bounding_box"", ""scenario_result_carla_bounding_box""]","[4.673638820648193, 1.8118125200271606, 4.673638820648193, 1.8118125200271606]","[-0.002593994140625, -0.0, -0.0, -0.0025927722454071045, -9.272478895816505e-10, -0.0]"
