t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
2.35,47,-0.9976034739,-7.785071644,7.632833879e-06,4.487654047e-05,1.8,0.1749388442,-1.8,0,1.64,0.9494974165,7.360836731,0,1,0.7421565056
2.4,48,-0.9976034739,-7.785071644,5.710137433e-06,3.830956851e-05,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.8945342302
2.45,49,-0.997604008,-7.785071644,4.250781081e-06,2.927394465e-05,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.812497735
2.5,50,-0.997604008,-7.785071644,3.170487402e-06,2.165006893e-05,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.92055583
2.55,51,-0.997604008,-7.785071644,0,6.323698366e-05,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.910386622
2.6,52,-0.997604008,-7.785071644,1.456861203e-06,-2.906351096e-05,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.8301254511
2.65,53,-0.997604008,-7.785071644,1.476418723e-06,-3.952615521e-07,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.860472858
2.7,54,-0.9976043232,-7.785071644,1.225067364e-06,4.957479105e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.7938072085
2.75,55,-0.9976043232,-7.785071644,9.627243571e-07,5.512600735e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.7198961377
2.8,56,-0.9976043232,-7.785071644,7.74683065e-07,3.526547282e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.5833487511
2.85,57,-0.9976043232,-7.785071644,5.892855171e-07,3.707743115e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.777716279
2.9,58,-0.9976043232,-7.785071644,4.10370472e-07,3.548650613e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.6278854609
2.95,59,-0.9976043232,-7.785071644,2.786243359e-07,3.446176309e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.476147294
3,60,-0.9976043232,-7.785071644,1.453204149e-07,2.364296099e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.5537829399
3.05,61,-0.9976043232,-7.785071644,1.85045084e-07,-1.299022779e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.4970851839
3.1,62,-0.9976043232,-7.785071644,2.370518658e-07,1.435656786e-06,1.8,0.1749388442,-3.6,0,1.64,0.9494974165,7.360836731,0,1,0.7243959308
3.15,63,-0.9976043232,-7.785071644,1.88928463e-07,-2.36933955e-07,1.8,0.4460091837,-1.795739694,91.93185,1.64,0.9494974165,7.360836731,0,1,0.6990246177
3.2,64,-0.9976043232,-7.785071644,7.622143675e-08,1.239053035e-06,1.8,0.4988819017,-1.799760876,53.040916,1.64,0.9494974165,7.360836731,0,1,0.6432330608
3.25,65,-0.9976380444,-7.734687122,0.3037952006,6.024919598,1.8,0.4997928401,-1.799593463,112.086394,1.64,0.9494974165,7.360836731,0,1,0.6785764694
3.3,66,-0.9965041645,-7.52521828,0.6941587269,7.671559093,1.8,0.4999174229,-1.799977648,100.905844,1.64,0.9494974165,7.360836731,0,1,0.7237865925
3.35,67,-0.9938301085,-7.149183544,0.9823230389,5.647136189,1.8,0.5002136292,-1.878708058,79.922757,1.64,0.9494974165,7.360836731,0,1,0.6450002193
3.4,68,-0.9899301907,-6.670452388,1.138757235,3.010842857,1.799937399,0.4999916894,-1.8,79.299482,1.64,0.9494974165,7.360836731,0,1,0.6592883468
3.45,69,-0.9846869971,-6.10944775,1.260152627,2.354452985,1.754882308,0.5000447109,-1.8,78.645924,1.64,0.9494974165,7.360836731,0,1,0.5815525651
3.5,70,-0.9781772295,-5.513231548,1.450219849,3.66586679,1.8,0.4999393631,-1.799766012,98.391662,1.64,0.9494974165,7.360836731,0,1,0.565320909
3.55,71,-0.9702385326,-4.85967091,1.534911706,1.630145252,1.759623841,0.4999893382,-1.8,123.321179,1.64,0.9494974165,7.360836731,0,1,0.5898551345
3.6,72,-0.9604474029,-4.126949581,1.717767022,3.503900665,1.8,0.4999813648,-1.799913115,73.517734,1.64,0.9494974165,7.360836731,0,1,0.5417903066
3.65,73,-0.9490636577,-3.367458614,1.790765262,1.381730543,1.754213002,0.5009993215,-1.8,103.724503,1.64,0.9494974165,7.360836731,0,1,0.557333827
3.7,74,-0.9354251996,-2.532110485,1.944936376,2.920456017,1.799999796,0.4260394852,-1.8,31.541777,1.64,0.9494974165,7.360836731,0,1,0.5055844188
3.75,75,-0.9204048204,-1.698950084,2.040663285,1.872680184,1.8,0.3432652793,-1.8,98.796965,1.64,0.9494974165,7.360836731,0,1,0.4776048362
3.8,76,-0.9044699699,-0.8729365193,2.196166168,3.070681492,1.8,0.4998056219,-1.799510681,101.66017,1.64,0.9494974165,6.306236119,0,1,0.5028117895
3.85,77,-0.8915330416,-4.539863643,2.308201414,2.090594304,1.740224294,0.5000002256,-1.8,89.333797,1.64,0.9494974165,6.306236119,0,1,0.6682336926
3.9,78,-0.8784045302,-3.540201244,2.474361177,3.099662425,1.799980668,0.4061131064,-1.8,106.564278,1.64,0.9494974165,6.306236119,0,1,0.5956087112
3.95,79,-0.8628744073,-2.514806804,2.622285449,2.852571294,1.719103678,0.4083998509,-1.8,72.212318,1.64,0.9494974165,6.306236119,0,1,0.5789840817
4,80,-0.8441886703,-1.423622188,2.811051522,3.588258989,1.798760991,0.2365861874,-1.8,83.547865,1.64,0.9494974165,6.306236119,0,1,0.578104794
4.05,81,-0.8247551053,-0.4171448322,3.003396376,3.885115289,1.701856566,0.2390231502,-1.8,114.731662,1.64,0.9494974165,6.306236119,0,1,0.6104846001
4.1,82,-0.8032006216,0.57989687,3.205419064,3.930020317,1.794887388,0.09761594916,-1.8,121.347743,1.64,0.9494974165,6.306236119,0,1,0.6144604087
4.15,83,-0.7822832476,1.411479893,3.430248646,4.609409252,1.684887172,0.1008332524,-1.8,83.689313,1.64,0.9494974165,6.306236119,0,1,0.6171324253
4.2,84,-0.7634723289,-2.498080686,3.663807843,4.716174541,1.8,0.2569348606,-1.789946545,95.675644,1.64,0.9494974165,5.270795781,0,1,0.6071594954
4.25,85,-0.7561760627,-1.811582044,3.888572593,4.417547109,1.8,0.217130141,-1.799982464,99.334023,1.64,0.9494974165,5.270795781,0,1,0.6806980371
4.3,86,-0.7456067947,-1.051446394,4.107459082,4.299730907,1.344183921,0.1679732922,-1.307811605,78.997633,1.64,0.9494974165,5.270795781,0,1,0.6754905581
4.35,87,-0.7325568037,-0.2874331031,4.315045478,4.101129416,1.18603978,0.1722133831,-1.307811605,67.692347,1.64,0.9494974165,5.270795781,0,1,0.6853856444
4.4,88,-0.7169776052,0.4680905785,4.502943425,3.705056686,0.3988226301,0.07864445575,-0.2324606228,129.086464,1.64,0.9494974165,5.270795781,0,1,0.5394789577
4.45,89,-0.7049332285,-3.418833318,4.654618991,3.029515946,0.3381524035,0.08596097347,-0.4017794927,103.107401,1.64,0.9494974165,4.242515777,0,1,0.5364741087
4.5,90,-0.7065755199,-2.860182347,4.734575912,1.592127051,0.3061696351,0.2360759139,-0.3058378246,142.952231,1.64,0.9494974165,4.242515777,0,1,0.5492719412
4.55,91,-0.7046808277,-2.232443394,4.754914053,0.3329349039,0.2980343787,0.2391417919,-0.3721550075,90.812209,1.64,0.9494974165,4.242515777,0,1,0.563618958
4.6,92,-0.697478898,-1.470976414,4.753517855,-0.1270868688,0.2985928581,0.1741673053,-0.3006460533,69.828259,1.64,0.9494974165,4.242515777,0,1,0.5552994013
4.65,93,-0.6865200281,-0.6816468856,4.733657232,-0.4662344201,0.3065371074,0.1757598365,-0.3373731451,85.472711,1.64,0.9494974165,4.242515777,0,1,0.5591335893
4.7,94,-0.685971171,-4.461276866,4.679746511,-1.139526637,0.3528674739,0.3157156433,-0.3526093466,78.5863,1.64,0.9494974165,3.209396227,0,1,0.4984417558
4.75,95,-0.685314597,-3.597602702,4.605249485,-1.62845777,0.3579002059,0.2822192934,-0.3579719419,78.617795,1.64,0.9494974165,3.209396227,0,1,0.5125138164
4.8,96,-0.6794910265,-2.665660716,4.545905525,-1.301471336,0.3816377898,0.2422428657,-0.3565822811,108.48182,1.64,0.9494974165,3.209396227,0,1,0.6768043637
4.85,97,-0.6690135696,-1.698551036,4.49897171,-1.065306367,0.4004113159,0.2434984846,-0.4280810969,56.160735,1.64,0.9494974165,3.209396227,0,1,0.6697176695
4.9,98,-0.6542315631,-5.270518972,4.470779998,-0.6759268317,0.4116880008,0.1510035523,-0.3902672388,119.304009,1.64,0.9494974165,3.209396227,0,1,0.6794065237
4.95,99,-0.6554233135,-4.389526082,4.441100489,-0.6323816727,0.4235598043,0.1562574688,-0.42707784,95.522215,1.64,0.9494974165,2.15943759,0,1,0.6417043805
5,100,-0.6551742129,-3.610683156,4.386820596,-1.121437473,0.4929136239,0.2966118002,-0.492662775,78.554052,1.64,0.9494974165,2.15943759,0,1,0.5935388803
5.05,101,-0.6507906871,-2.786479665,4.314003117,-1.572708197,0.474398753,0.2982694552,-0.5319851931,34.648546,1.64,0.9494974165,2.15943759,0,1,0.6038419604
5.1,102,-0.6410262752,-1.857520772,4.264671928,-1.131015553,0.4941312286,0.2187566942,-0.4793776507,83.50379,1.64,0.9494974165,2.15943759,0,1,0.5928780437
5.15,103,-0.6303284969,-5.324709761,4.236782801,-0.6736806984,0.5052868798,0.2200183453,-0.5626672315,51.857499,1.64,0.9494974165,2.15943759,0,1,0.6645287275
5.2,104,-0.630028926,-4.412814009,4.227441817,-0.2558304874,1.304820269,0.3362059783,-1.377719239,92.164806,1.64,0.9494974165,1.088746688,0,1,0.6149805784
5.25,105,-0.625116979,-3.446745742,4.222830769,-0.2476366683,1.004825383,0.2906400839,-1.004820269,53.200813,1.64,0.9494974165,1.088746688,0,1,0.4914616346
5.3,106,-0.6152470472,-2.41104399,4.253496174,0.463829359,0.5451152342,0.2368727055,-0.5186461005,54.850597,1.64,0.9494974165,1.088746688,0,1,0.5310001969
5.35,107,-0.6018752525,-1.391386855,4.30600403,0.9501102935,0.4775983882,0.2387322895,-0.5673074005,103.582265,1.64,0.9494974165,1.088746688,0,1,0.5173602104
5.4,108,-0.5912878924,-4.066449882,4.367513854,1.131203383,0.4529944582,0.1316577833,-0.4185589721,141.050689,1.64,0.9494974165,1.088746688,0,1,0.5056167245
5.45,109,-0.5874942113,-3.189805747,4.418016053,0.9915525892,0.4327935786,0.1318387333,-0.4926513598,92.004829,1.64,0.9494974165,0,0,1,0.6274427176
5.5,110,-0.5831135668,-2.437413932,4.433535075,0.2923432852,0.5479141296,0.2435122385,-0.5480000995,121.829762,1.64,0.9494974165,0,0,1,0.619261384
5.55,111,-0.5756017692,-1.670419456,4.42228105,-0.3095829493,0.4671633223,0.2453593119,-0.5480000995,103.42034,1.64,0.9494974165,0,0,1,0.5664497018
5.6,112,-0.5638474861,-0.8369348062,4.419541695,-0.1573765984,0.4321833219,0.1694653784,-0.4144842824,62.905756,1.64,0.9494974165,0,0,1,0.6291798353
5.65,113,-0.5585148706,-3.669002158,4.42341512,0.02166158383,0.4306339521,0.1713901769,-0.4970994922,82.025412,1.64,0.9494974165,0,0,1,0.5894398689
5.7,114,-0.5558910766,-2.903564078,4.422481825,-0.07035365141,0.4310072702,0.09248746603,-0.3476510142,127.549878,1.64,0.9494974165,0,0,1,0.5702388287
5.75,115,-0.5526223274,-2.250041587,4.399587864,-0.4635194621,0.6822277858,0.2582535105,-0.6819796991,103.641227,1.64,0.9494974165,-1.109209007,0,1,0.5557357073
5.8,116,-0.5459782813,-1.555133445,4.357972571,-0.9198582432,0.4568109716,0.2297907038,-0.4532267666,74.504759,1.64,0.9494974165,-1.109209007,0,1,0.5550544858
5.85,117,-0.5350611356,-0.7838245458,4.33044939,-0.6409010435,0.467820244,0.231621914,-0.5438045857,105.469974,1.64,0.9494974165,-1.109209007,0,1,0.52305305
5.9,118,-0.5320791073,-3.606560791,4.324151367,-0.2211325595,0.4703394533,0.1525509214,-0.4416825894,68.324562,1.64,0.9494974165,-1.109209007,0,1,0.5632619858
5.95,119,-0.5287525456,-2.833733643,4.322939708,-0.06665789276,0.4708241167,0.1543482464,-0.5224478175,101.326358,1.64,0.9494974165,-1.109209007,0,1,0.4460875988
6,120,-0.5237849762,-2.122429932,4.312021908,-0.2567355356,0.7790790216,0.2804472783,-0.7708241261,109.75899,1.64,0.9494974165,-2.232142659,0,1,0.4871484041
6.05,121,-0.5148150326,-1.349690522,4.289844494,-0.5502227345,0.6955075069,0.2822985768,-0.7708241261,60.515752,1.64,0.9494974165,-2.232142659,0,1,0.5761651993
6.1,122,-0.5006215006,-4.10959601,4.289047365,-0.1478684559,0.4843810542,0.2042363001,-0.4708111158,107.701698,1.64,0.9494974165,-2.232142659,0,1,0.4558888078
6.15,123,-0.4966984911,-3.224334475,4.30653369,0.2698911461,0.4773865239,0.2058850167,-0.5517064527,86.377134,1.64,0.9494974165,-2.232142659,0,1,0.5303087234
6.2,124,-0.4895915344,-2.344264742,4.332366108,0.4268024791,0.4670535567,0.114770326,-0.4166859943,120.495538,1.64,0.9494974165,-2.232142659,0,1,0.5967549086
6.25,125,-0.4816272419,-1.581470247,4.34996055,0.3459187397,0.4600157798,0.07778260508,-0.3944438781,83.916676,1.64,0.9494974165,-2.232142659,0,1,0.5238425732
6.3,126,-0.4740420876,-0.9717595539,4.336714936,-0.2576137322,0.7600801039,0.2505276109,-0.7600157102,69.129165,1.64,0.9494974165,-3.356801563,0,1,0.6154396534
6.35,127,-0.469306158,-3.972001444,4.297438592,-0.8618099235,0.6791806261,0.2524834846,-0.7600157102,73.649093,1.64,0.9494974165,-3.356801563,0,1,0.4815782905
6.4,128,-0.4676981321,-3.215661417,4.278145885,-0.4884718034,0.4887416462,0.1877702492,-0.4220871024,103.926859,1.64,0.9494974165,-3.356801563,0,1,0.5844973922
6.45,129,-0.4628211401,-2.442162882,4.277088064,-0.08806796246,0.4891647744,0.1890995017,-0.5580431069,59.691515,1.64,0.9494974165,-3.356801563,0,1,0.5868753791
6.5,130,-0.4550445927,-1.668832194,4.286954681,0.1264650067,0.4852181277,0.1108714046,-0.4911136205,130.914052,1.64,0.9494974165,-3.356801563,0,1,0.6418018937
6.55,131,-0.4462725515,-0.9883512368,4.288215219,0.01399033969,0.4847139125,0.1129822954,-0.5286014105,122.054901,1.64,0.9494974165,-4.471186085,0,1,0.7647343874
6.6,132,-0.4451161302,-4.042365448,4.267365541,-0.4312509847,0.7909526775,0.2551993909,-0.7847138897,79.9785,1.64,0.9494974165,-4.471186085,0,1,0.8143753409
6.65,133,-0.4458782387,-3.396361725,4.22915892,-0.845718377,0.7095373424,0.2568034688,-0.7847138897,51.649106,1.64,0.9494974165,-4.471186085,0,1,0.7677172422
6.7,134,-0.443113062,-2.695868866,4.210955876,-0.4302478456,0.5156176498,0.1932340717,-0.4921809619,93.374852,1.64,0.9494974165,-4.471186085,0,1,0.8017069697
6.75,135,-0.4366919107,-1.94921817,4.201313716,-0.2790465795,0.5194745136,0.1556624045,-0.4883237665,139.592836,1.64,0.9494974165,-4.471186085,0,1,0.8403527141
6.8,136,-0.4279287684,-1.221671478,4.210945583,0.1465716412,1.406636049,0.3251227172,-1.493592905,80.067352,1.64,0.9494974165,-5.563296635,0,1,0.8416213393
6.85,137,-0.4234151501,-4.046676471,4.221252565,0.07114854486,1.397480364,0.3255897149,-1.493592905,102.930423,1.64,0.9494974165,-5.563296635,0,1,0.9067537189
6.9,138,-0.4172545983,-3.072868182,4.263700197,0.6752948634,1.097386514,0.2359166807,-1.097480357,74.496981,1.64,0.9494974165,-5.563296635,0,1,0.8560161591
6.95,139,-0.4069138228,-2.070701434,4.338409036,1.383597411,0.9879127912,0.2363680243,-1.097480357,105.366995,1.64,0.9494974165,-5.563296635,0,1,0.9137021303
7,140,-0.3931000698,-1.079162433,4.430430824,1.737313241,0.4278276704,0.1316790221,-0.345057928,81.899977,1.64,0.9494974165,-5.563296635,0,1,0.9071786404
7.05,141,-0.3777806791,-0.1942289611,4.526327725,1.893475533,0.3894689101,0.1323223478,-0.4994097832,83.687848,1.64,0.9494974165,-5.563296635,0,1,0.9237698317
7.1,142,-0.3740290133,-3.065718067,4.60642869,1.579038208,0.7007953228,0.243502096,-0.6894689283,127.335671,1.64,0.9494974165,-6.621134338,0,1,0.9223685265
7.15,143,-0.3688165693,-2.264715564,4.667846103,1.136775319,0.5836184624,0.2439942929,-0.6894689283,108.230767,1.64,0.9494974165,-6.621134338,0,1,0.9328135848
7.2,144,-0.3589453595,-1.385496509,4.72594513,1.052862354,0.3096219482,0.1634184392,-0.3096215918,67.475593,1.64,0.9494974165,-6.621134338,0,1,0.9178342819
7.25,145,-0.345943399,-0.5240997196,4.78513874,1.122191159,0.2859445042,0.122444728,-0.2859498283,77.853881,1.64,0.9494974165,-6.621134338,0,1,0.9085666537
7.3,146,-0.3394307373,-3.39552283,4.836787602,1.002954003,0.9925053229,0.2786778827,-1.050568983,116.518007,1.64,0.9494974165,-7.655468417,0,1,0.8840653896
7.35,147,-0.3356654379,-2.560516116,4.877512983,0.7001846468,0.9338087852,0.2784398346,-1.050568983,55.980012,1.64,0.9494974165,-7.655468417,0,1,0.9381479025
7.4,148,-0.3257672099,-1.593047855,4.926806234,0.8429505029,0.6338445319,0.1964451673,-0.6338087876,75.00396,1.64,0.9494974165,-7.655468417,0,1,0.877201736
7.45,149,-0.3114268494,-0.606940982,4.990561941,1.179285824,0.509256037,0.1957122203,-0.6338087876,98.139484,1.64,0.9494974165,-7.655468417,0,1,0.9123495221
7.5,150,-0.3014342355,-3.292326391,5.056093581,1.225317508,0.2092054862,0.1054310366,-0.2092559976,94.460174,1.64,0.9494974165,-7.655468417,0,1,0.8529593945
7.55,151,-0.2980103173,-2.450262487,5.126918559,1.401306901,0.2,0.1046584426,-0.3289145501,53.679658,1.64,0.9494974165,-8.678298667,0,1,0.8876078129
7.6,152,-0.2935099609,-1.748930395,5.079995763,-0.9601893719,0.49999951,0.1903115008,-0.4999999986,50.078214,1.64,0.9494974165,-8.678298667,0,1,0.7995753288
7.65,153,-0.2867271829,-1.046179235,5.014476111,-1.356597909,0.4028488894,0.1894733308,-0.4999999986,104.877497,1.64,0.9494974165,-8.678298667,0,1,0.8552737832
7.7,154,-0.2855447205,-3.086684691,5.018210802,0.02262426194,0.2,0.1278335774,-0.1999765104,72.620098,1.64,0.9494974165,-8.678298667,0,1,0.8585088849
7.75,155,-0.284891948,-2.400649535,5.068571731,0.9577121149,0.886408613,0.1353376597,-0.9431165311,100.12256,1.64,0.9494974165,-9.701625006,0,1,0.8964125514
7.8,156,-0.2811310386,-1.706107604,5.036286626,-0.6894686439,1.186566798,0.1037935063,-1.186408601,68.165753,1.64,0.9494974165,-9.701625006,0,1,0.8288650513
7.85,157,-0.2756802998,-1.041701781,5.058697036,0.4234043684,1.069642876,0.1025684367,-1.186408601,64.66108,1.64,0.9494974165,-9.701625006,0,1,0.9046657085
7.9,158,-0.2698219525,-0.526274022,5.093350398,0.6722518552,0.769620928,0.04670332253,-0.7696428804,46.864727,1.64,0.9494974165,-9.701625006,0,1,0.9002977014
7.95,159,-0.2622352129,0.02869576559,5.02199529,-1.430996166,0.6741599449,0.04540952608,-0.7696428804,117.3376,1.64,0.9494974165,-10.73744739,0,1,0.8317894936
8,160,-0.254227939,0.4448334609,5.159356621,2.740587445,0.9741251808,-0.006296150935,-0.9741599449,128.300095,1.64,0.9494974165,-10.73744739,0,1,0.8892287612
8.05,161,-0.2464834604,0.7271973525,5.207121645,0.9602484677,0.8476837489,-0.007170258651,-0.9741599449,80.029614,1.64,0.9494974165,-10.73744739,0,1,0.9208179116
