t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
1.6,32,-1.054113024,-8.927551525,0.0004824825994,0.003093581017,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.858306706
1.65,33,-1.054117051,-8.927517192,0.0003585715317,0.002294713546,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9309510589
1.7,34,-1.054121876,-8.9275191,0.0002663896071,0.001700480353,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9592458606
1.75,35,-1.054124973,-8.9275191,8.876004008e-05,0.003077720021,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9675915837
1.8,36,-1.054131827,-8.9275191,0.0001229510852,-0.0006851441559,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9682444334
1.85,37,-1.054138073,-8.9275191,0.0001113205276,0.000218828967,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9646682739
1.9,38,-1.05414475,-8.927549617,9.019826686e-05,0.000421303683,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9739454985
1.95,39,-1.054148354,-8.927549617,6.945960761e-05,0.000413187032,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.9773645401
2,40,-1.054152818,-8.927549617,5.243028341e-05,0.0003402666209,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.922160387
2.05,41,-1.054155246,-8.927549617,3.91486567e-05,0.0002655508185,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.876047194
2.1,42,-1.054156852,-8.927549617,2.912069601e-05,0.0002003870772,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.7871528268
2.15,43,-1.054156852,-8.927549617,0,0.0005819311315,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.5697083473
2.2,44,-1.054158458,-8.927549617,1.28133854e-05,-0.0002558726583,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.7982575893
2.25,45,-1.05415885,-8.927549617,1.298562106e-05,-3.379738241e-06,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.788520813
2.3,46,-1.054160064,-8.927549617,1.094218392e-05,4.069089857e-05,-7,0.1742658376,7,0,1.8,0.9640696809,7.379374635,1,0,0.7801705599
2.35,47,-1.054160671,-8.927549617,8.491186209e-06,4.892260801e-05,1.8,0.1742658376,-1.8,0,1.281551566,0.9,7.379374635,0,1,0.7598881721
2.4,48,-1.054161063,-8.927549617,6.496886249e-06,3.986309617e-05,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.8959504366
2.45,49,-1.054161063,-8.927549617,4.849433714e-06,3.289368522e-05,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.8081934452
2.5,50,-1.054161063,-8.927549617,3.665448119e-06,2.36239998e-05,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.9196648002
2.55,51,-1.054161455,-8.927549617,2.698467596e-06,1.95023136e-05,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.901574254
2.6,52,-1.054161455,-8.927549617,1.237351559e-06,2.900963153e-05,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.8354741931
2.65,53,-1.054161455,-8.927549617,1.498797153e-06,-5.107158945e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.8554283977
2.7,54,-1.054161455,-8.927549617,1.350586649e-06,2.951231156e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.8082599044
2.75,55,-1.054161455,-8.927549617,1.080456836e-06,6.083748327e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.7407215834
2.8,56,-1.054161455,-8.927549617,7.67841099e-07,5.599959717e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.5722235441
2.85,57,-1.054161455,-8.927549617,6.287081738e-07,2.712912356e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.7628331184
2.9,58,-1.054161455,-8.927549617,4.239051039e-07,4.027407798e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.5674389005
2.95,59,-1.054161455,-8.927549617,4.380412671e-07,-2.748203085e-07,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.4988707602
3,60,-1.054161455,-8.927549617,1.498280126e-07,6.713050773e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.5593121052
3.05,61,-1.054161455,-8.927549617,2.013606217e-07,-1.787610364e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.5489073992
3.1,62,-1.054161455,-8.927549617,1.417929092e-07,1.876574645e-06,1.8,0.1742658376,-3.6,0,1.281551566,0.9,7.379374635,0,1,0.7444599271
3.15,63,-1.054161455,-8.927549617,1.947673594e-07,1.184733939e-07,1.8,0.4119706376,-1.796090676,151.927013,1.281551566,0.9,7.379374635,0,1,0.6992110014
3.2,64,-1.054161455,-8.927549617,9.135492369e-08,2.324904631e-08,1.8,0.4997505746,-1.799832944,75.542255,1.281551566,0.9,7.379374635,0,1,0.6507961154
3.25,65,-1.05432036,-8.837980525,0.4228464576,8.374375045,1.8,0.4997001858,-1.800165434,121.988053,1.281551566,0.9,7.379374635,0,1,0.682228148
3.3,66,-1.053672168,-8.572937267,0.8022260459,7.476979086,1.8,0.4999686689,-1.799935306,64.86694,1.281551566,0.9,7.379374635,0,1,0.7129021287
3.35,67,-1.051881702,-8.162660854,1.087812973,5.578047416,1.764874811,0.4999990896,-1.84193914,112.918327,1.281551566,0.9,7.379374635,0,1,0.6362236142
3.4,68,-1.048751074,-7.645422237,1.281105252,3.712600556,1.799803505,0.4999982291,-1.8,108.787181,1.281551566,0.9,7.379374635,0,1,0.6550598741
3.45,69,-1.04390907,-7.02841975,1.516705737,4.581173461,1.727543896,0.4999844754,-1.8,141.460485,1.281551566,0.9,7.379374635,0,1,0.606687367
3.5,70,-1.037161788,-6.298868434,1.649182099,2.50545391,1.799909951,0.500002079,-1.8,63.038023,1.281551566,0.9,7.379374635,0,1,0.5745204091
3.55,71,-1.028637639,-5.484941738,1.816857182,3.236243165,1.735823076,0.4999760347,-1.8,131.425118,1.281551566,0.9,7.379374635,0,1,0.59639889
3.6,72,-1.018270284,-4.609737651,1.898173547,1.493431548,1.8,0.4999905273,-1.799912798,111.364808,1.281551566,0.9,7.379374635,0,1,0.5640194416
3.65,73,-1.005769743,-3.689480083,2.057776679,3.052761258,1.731622752,0.4999653793,-1.8,93.570842,1.281551566,0.9,7.379374635,0,1,0.5679178238
3.7,74,-0.9908766967,-2.710605876,2.159088734,1.87052869,1.799909906,0.3855487671,-1.8,93.519331,1.281551566,0.9,7.379374635,0,1,0.5095440745
3.75,75,-0.9745833339,-1.75702502,2.28392634,2.444211361,1.799453672,0.4999988968,-1.8,73.626434,1.281551566,0.9,6.331566432,0,1,0.4779219329
3.8,76,-0.955938596,-0.7574236559,2.380818163,1.781425002,1.799979088,0.4999985073,-1.8,142.135312,1.281551566,0.9,6.331566432,0,1,0.5028113723
3.85,77,-0.9393115586,-4.26955809,2.509756614,2.406899862,1.731240159,0.4999999928,-1.8,79.907675,1.281551566,0.9,6.331566432,0,1,0.6680875421
3.9,78,-0.9236799709,-3.134697098,2.655137193,2.68143929,1.799278847,0.3395427938,-1.8,123.229846,1.281551566,0.9,6.331566432,0,1,0.5956084728
3.95,79,-0.9060877875,-2.028886932,2.836486393,3.553517168,1.708117769,0.3415106258,-1.8,102.374227,1.281551566,0.9,6.331566432,0,1,0.5789840817
4,80,-0.886756263,-0.9425431671,3.03277904,3.848919344,1.799827875,0.1764997877,-1.8,79.694402,1.281551566,0.9,6.331566432,0,1,0.5781052113
4.05,81,-0.8671288246,0.02050767517,3.256607548,4.515216618,1.690345812,0.179033101,-1.8,64.781139,1.281551566,0.9,6.331566432,0,1,0.6104846597
4.1,82,-0.8475722691,0.8689955292,3.485870034,4.602561542,1.202170182,0.05268177661,-1.163995391,132.589385,1.281551566,0.9,6.331566432,0,1,0.6144608259
4.15,83,-0.8290405746,1.545848709,3.717681781,4.700758042,1.044659935,0.05752825396,-1.163995391,101.6898,1.281551566,0.9,5.299607108,0,1,0.6171321273
4.2,84,-0.8209119807,-2.479574856,3.923984126,4.16057303,1.642515461,0.2342337281,-1.700000023,140.646036,1.281551566,0.9,5.299607108,0,1,0.6071592569
4.25,85,-0.8186338705,-1.997751889,4.105628685,3.616796948,1.257241956,0.2017352945,-1.240777647,82.692361,1.281551566,0.9,5.299607108,0,1,0.6806980371
4.3,86,-0.8125191625,-1.389654812,4.264010058,3.0810895,0.4943959767,0.1615679758,-0.3517241278,64.423465,1.281551566,0.9,5.299607108,0,1,0.6754901409
4.35,87,-0.8028318492,-0.7068049283,4.40810145,2.824550386,0.4367594199,0.1684328252,-0.5224182666,122.7019,1.281551566,0.9,5.299607108,0,1,0.685385406
4.4,88,-0.7903514673,-0.01079433869,4.522360146,2.230759442,0.7773082078,0.3089999951,-0.780168317,133.050993,1.281551566,0.9,4.271496724,0,1,0.5397657156
4.45,89,-0.7855567654,-3.737319106,4.606074532,1.541661821,0.6845179672,0.3117011696,-0.780168317,146.836485,1.281551566,0.9,4.271496724,0,1,0.5364735723
4.5,90,-0.7791934001,-2.741572493,4.679291682,1.294744021,0.3282833272,0.2163805963,-0.2095427073,104.265593,1.281551566,0.9,4.271496724,0,1,0.5532526374
4.55,91,-0.7682536722,-1.714854354,4.74660951,1.236705858,0.3013561961,0.2195934454,-0.309015876,108.048031,1.281551566,0.9,4.271496724,0,1,0.5636274815
4.6,92,-0.7536349237,-0.7136679827,4.790309891,0.7759638794,0.2838760435,0.1208434896,-0.2038884488,78.513377,1.281551566,0.9,4.271496724,0,1,0.5549964905
4.65,93,-0.7392743064,-4.384456736,4.788954999,-0.05341018847,0.2844180004,0.1232642362,-0.2813229775,113.253024,1.281551566,0.9,3.235235411,0,1,0.5591331124
4.7,94,-0.7411492169,-3.644767862,4.698833893,-1.822542303,0.320466443,0.2639455341,-0.3202435894,114.181,1.281551566,0.9,3.235235411,0,1,0.4983768761
4.75,95,-0.7390810193,-2.877136331,4.568152247,-2.709578725,0.3727391011,0.2357510337,-0.3620438707,86.70449,1.281551566,0.9,3.235235411,0,1,0.5125139356
4.8,96,-0.732391377,-2.049396616,4.45292199,-2.404049183,0.4188312039,0.2000922446,-0.389088624,106.54752,1.281551566,0.9,3.235235411,0,1,0.6768041253
4.85,97,-0.7220712069,-1.214614969,4.357615358,-1.989924602,0.4569538568,0.2028221869,-0.4774872289,110.279604,1.281551566,0.9,3.235235411,0,1,0.6697176099
4.9,98,-0.7143333539,-4.949906774,4.275219834,-1.71392674,1.1149385,0.3458541514,-1.175427991,88.344498,1.281551566,0.9,2.17882374,0,1,0.6794063449
4.95,99,-0.7132464407,-4.061669774,4.200010026,-1.656483021,1.11776608,0.345634415,-1.175427991,143.883236,1.281551566,0.9,2.17882374,0,1,0.6417046785
5,100,-0.7057565093,-3.032239385,4.16933172,-0.8043451262,0.6666135542,0.258774272,-0.6401316244,94.435705,1.281551566,0.9,2.17882374,0,1,0.5935859084
5.05,101,-0.6939917118,-1.987138219,4.180821608,0.1078869693,0.5656482549,0.2604064092,-0.6401316244,48.700341,1.281551566,0.9,2.17882374,0,1,0.6010013819
5.1,102,-0.6787100347,-0.957993932,4.219414085,0.6560904672,0.512234366,0.1498918066,-0.4801718426,83.888811,1.281551566,0.9,2.17882374,0,1,0.5930404663
5.15,103,-0.6711770849,-4.052854024,4.261346661,0.8137342655,0.4954613357,0.1514843174,-0.5637789086,79.611202,1.281551566,0.9,2.17882374,0,1,0.6635369658
5.2,104,-0.6685612215,-3.254353963,4.28539391,0.4556461784,0.7974952033,0.2659821422,-0.7954614138,108.304322,1.281551566,0.9,1.099938042,0,1,0.6173160672
5.25,105,-0.662634723,-2.435212575,4.291106727,0.01587785326,0.5087901931,0.2278115463,-0.5092322413,58.548162,1.281551566,0.9,1.099938042,0,1,0.4805575311
5.3,106,-0.6530198502,-1.579671345,4.311235122,0.3105658232,0.475505951,0.1854500497,-0.4686531455,82.487511,1.281551566,0.9,1.099938042,0,1,0.5212523937
5.35,107,-0.6407891096,-0.7518553358,4.337506051,0.4650393781,0.4649975795,0.1870664985,-0.5450593184,122.003495,1.281551566,0.9,1.099938042,0,1,0.5093306303
5.4,108,-0.6350304474,-3.597745106,4.364617918,0.4820089072,0.454152833,0.1020396362,-0.3906885595,78.293648,1.281551566,0.9,1.099938042,0,1,0.5057122707
5.45,109,-0.6334526364,-2.906495259,4.373054069,0.160114294,0.4507783723,0.1045239165,-0.4737625729,140.57799,1.281551566,0.9,0,0,1,0.6272094846
5.5,110,-0.6314698083,-2.319008992,4.344692992,-0.5772976411,0.4621228034,0.2391969546,-0.4546297623,84.680106,1.281551566,0.9,0,0,1,0.6196987629
5.55,111,-0.6262785369,-1.686902211,4.288757688,-1.192010775,0.4844969248,0.24144887,-0.5476061176,56.579864,1.281551566,0.9,0,0,1,0.5660222173
5.6,112,-0.6166484343,-0.9546748854,4.248121353,-0.9070327446,0.5007514588,0.1779659075,-0.4745602466,71.40652,1.281551566,0.9,0,0,1,0.629073441
5.65,113,-0.6142844413,-3.85891561,4.218906284,-0.6428841994,0.5124374864,0.1797794595,-0.5608286925,63.425485,1.281551566,0.9,0,0,1,0.5893184543
5.7,114,-0.6127293311,-3.14016561,4.195142951,-0.5303175808,1.16088343,0.3103108262,-1.214765274,67.848714,1.281551566,0.9,-1.119007119,0,1,0.5688589215
5.75,115,-0.6066371774,-2.337042136,4.17073055,-0.6141319543,0.9647228269,0.2738888657,-0.9647661166,62.597222,1.281551566,0.9,-1.119007119,0,1,0.558939755
5.8,116,-0.5955243285,-1.43420629,4.181968882,0.09426861255,0.6642963362,0.2295839442,-0.664722363,131.577891,1.281551566,0.9,-1.119007119,0,1,0.5716366172
5.85,117,-0.5807999686,-0.5209677644,4.217861173,0.6239611628,0.5722863016,0.2310698704,-0.664722363,69.932487,1.281551566,0.9,-1.119007119,0,1,0.518391788
5.9,118,-0.57273139,-3.253732447,4.271267546,0.9752935862,0.4914929817,0.132477405,-0.4489130007,92.25988,1.281551566,0.9,-1.119007119,0,1,0.5483869314
5.95,119,-0.5669395169,-2.439733271,4.319313404,0.9390757374,0.4722746384,0.1342927262,-0.5275676389,96.403207,1.281551566,0.9,-1.119007119,0,1,0.4388278723
6,120,-0.5603516824,-1.72722793,4.339866616,0.3895873306,0.7715313419,0.2576157293,-0.7722746339,129.251392,1.281551566,0.9,-2.245084585,0,1,0.4899578393
6.05,121,-0.5503263508,-0.9757287541,4.337145158,-0.1460518661,0.6831425036,0.2595349202,-0.7722746339,81.755905,1.281551566,0.9,-2.245084585,0,1,0.5668604374
6.1,122,-0.5352929788,-3.77761501,4.347553914,0.0954011103,0.4609784345,0.1825140992,-0.4404909789,99.808865,1.281551566,0.9,-2.245084585,0,1,0.4499613643
6.15,123,-0.5314606628,-2.945499836,4.367750392,0.339349479,0.4528998432,0.1843447865,-0.5280673459,99.253685,1.281551566,0.9,-2.245084585,0,1,0.5304365754
6.2,124,-0.5252184057,-2.147606312,4.38555897,0.2960672771,0.4457764121,0.1026934424,-0.3929644202,141.631102,1.281551566,0.9,-2.245084585,0,1,0.5976266265
6.25,125,-0.5181606219,-1.456322133,4.384558743,-0.02961260374,0.753635124,0.2679805413,-0.7457764098,128.218563,1.281551566,0.9,-3.366232757,0,1,0.5239293575
6.3,126,-0.5095538523,-0.8149647107,4.361371573,-0.5023291176,0.4637707176,0.2407866374,-0.4536351365,139.942767,1.281551566,0.9,-3.366232757,0,1,0.6156116128
6.35,127,-0.5022072125,-3.737947737,4.329370411,-0.7372168463,0.4682518355,0.2421581355,-0.5368756367,108.016198,1.281551566,0.9,-3.366232757,0,1,0.4815704226
6.4,128,-0.4982783759,-2.90713719,4.321102728,-0.2832564233,0.4715589088,0.1668866807,-0.4201243624,138.990408,1.281551566,0.9,-3.366232757,0,1,0.5843348503
6.45,129,-0.4915307006,-2.095407759,4.329409167,0.1103509083,0.4682363334,0.1700195229,-0.5434413569,83.560204,1.281551566,0.9,-3.366232757,0,1,0.5866183043
6.5,130,-0.4827443734,-1.333620344,4.337543529,0.1130204098,0.4649825885,0.09043707802,-0.4163746899,120.544541,1.281551566,0.9,-3.366232757,0,1,0.6416209936
6.55,131,-0.4734674291,-0.6873114453,4.328617469,-0.1813051196,0.4685530124,0.09116475627,-0.5129154972,107.58716,1.281551566,0.9,-4.470451935,0,1,0.7645574808
6.6,132,-0.4703937413,-3.735058585,4.301857388,-0.5674255667,0.7273620521,0.2361589425,-0.7196770635,92.110312,1.281551566,0.9,-4.470451935,0,1,0.8143261075
6.65,133,-0.4705700711,-3.108845511,4.267541977,-0.7460915882,0.6432068571,0.2377237398,-0.7196770635,102.174881,1.281551566,0.9,-4.470451935,0,1,0.7676169276
6.7,134,-0.4679410024,-2.460278311,4.246036466,-0.4824177238,0.5015854138,0.1772247914,-0.4801448715,91.113764,1.281551566,0.9,-4.470451935,0,1,0.8015537262
6.75,135,-0.4619529775,-1.770451346,4.230671196,-0.3809482474,0.5077315216,0.142910066,-0.4802031713,87.392412,1.281551566,0.9,-4.470451935,0,1,0.8403049111
6.8,136,-0.4537769128,-1.097828665,4.233833394,0.02403485189,1.380890626,0.3165823463,-1.471385291,73.712673,1.281551566,0.9,-5.545742593,0,1,0.84132725
6.85,137,-0.4520203904,-4.08793487,4.234283422,-0.03703593496,1.378022444,0.3171404647,-1.471385291,106.142519,1.281551566,0.9,-5.545742593,0,1,0.9066633582
6.9,138,-0.4495464804,-3.278067011,4.242053386,-0.01594547758,1.118427381,0.2463061181,-1.118413552,65.999265,1.281551566,0.9,-5.545742593,0,1,0.856167078
6.95,139,-0.4411177559,-2.326963801,4.294291015,0.9127172258,1.01667919,0.2466726984,-1.118413552,69.61036,1.281551566,0.9,-5.545742593,0,1,0.9133497477
7,140,-0.4286051419,-1.349111933,4.375267665,1.50316674,0.5233709639,0.1455290695,-0.4931964828,117.734015,1.281551566,0.9,-5.545742593,0,1,0.9069634676
7.05,141,-0.4120649385,-0.3558334295,4.467819632,1.735758294,0.4128721471,0.1458361356,-0.5319849445,87.400451,1.281551566,0.9,-6.590578524,0,1,0.9236470461
7.1,142,-0.4061521726,-3.146345051,4.566319861,1.973735638,1.09386889,0.2508971856,-1.149683212,43.824119,1.281551566,0.9,-6.590578524,0,1,0.9221738577
7.15,143,-0.4002411263,-2.303975971,4.649525197,1.570347087,1.029287902,0.2510445138,-1.149683212,126.783609,1.281551566,0.9,-6.590578524,0,1,0.9328141809
7.2,144,-0.3896937706,-1.388776691,4.734509317,1.584871497,0.729068755,0.1638644733,-0.7292878766,64.199338,1.281551566,0.9,-6.590578524,0,1,0.9179150462
7.25,145,-0.3760237386,-0.4954127385,4.826046999,1.768103593,0.2695812004,0.1191195742,-0.2114677998,62.68948,1.281551566,0.9,-6.590578524,0,1,0.9097800851
7.3,146,-0.3701031727,-3.342575641,4.910057315,1.652084678,0.9257368114,0.2716899681,-0.9788090523,105.884237,1.281551566,0.9,-7.616959485,0,1,0.8850109577
7.35,147,-0.3680611599,-2.587906451,4.978751073,1.320588881,0.8546996685,0.2713365459,-0.9788090523,94.38585,1.281551566,0.9,-7.616959485,0,1,0.9380629659
7.4,148,-0.3609289456,-1.735687823,5.037518894,1.05778271,0.5547289315,0.1973736878,-0.5546996735,62.372154,1.281551566,0.9,-7.616959485,0,1,0.8775014877
7.45,149,-0.3482982242,-0.8020788145,5.078100292,0.69975023,0.4312532356,0.1964567764,-0.5546996735,64.267625,1.281551566,0.9,-7.616959485,0,1,0.9125186801
7.5,150,-0.3404180305,-3.467871306,4.99143996,-1.785069327,1.296483963,0.2192464203,-1.382171611,75.091014,1.281551566,0.9,-8.636885392,0,1,0.8530857563
7.55,151,-0.3365349043,-2.52490103,5.090531809,1.885407017,1.249109568,0.2177929625,-1.382171611,107.798166,1.281551566,0.9,-8.636885392,0,1,0.8872936964
7.6,152,-0.327879819,-1.593672393,5.128008514,0.6357327335,0.949091799,0.1295577603,-0.9491098167,115.347649,1.281551566,0.9,-8.636885392,0,1,0.8020384908
7.65,153,-0.3157776682,-0.6929002978,5.062408004,-1.373701412,0.8493845004,0.1278910879,-0.9491098167,74.837242,1.281551566,0.9,-8.636885392,0,1,0.8551183939
7.7,154,-0.3087928962,-0.8621186351,5.00374834,-1.19071791,1.419050477,0.06104044561,-1.459794144,80.647334,1.281551566,0.9,-9.6623562,0,1,0.8588395119
7.75,155,-0.2969809045,-0.08580485338,5.270743481,5.27810402,1.509126941,0.02436168266,-1.50927,100.545215,1.281551566,0.9,-9.6623562,0,1,0.8965452909
7.8,156,-0.2852905992,0.5165816212,5.238182587,-0.6310753508,1.297493584,-0.003861021344,-1.297493391,66.498996,1.281551566,0.9,-9.6623562,0,1,0.8288604021
7.85,157,-0.2750866162,0.9169722462,5.195260967,-0.8475317266,1.192586614,-0.004944943476,-1.297493391,68.751432,1.281551566,0.9,-9.6623562,0,1,0.9046951532
7.9,158,-0.2657449306,1.292199369,5.170607861,-0.4873421205,1.492429315,-0.04477278148,-1.492586618,85.452013,1.281551566,0.9,-10.70537188,0,1,0.9004914761
7.95,159,-0.2576392735,1.409928556,5.165629228,-0.09469539136,1.380476604,-0.04547752026,-1.492586618,80.473797,1.281551566,0.9,-10.70537188,0,1,0.839471221
8,160,-0.2511236854,1.422005887,5.179900241,0.2866368932,1.538923071,-0.05145065771,-1.5390656,76.112173,1.281551566,0.9,-10.70537188,0,1,0.8893191814
8.05,161,-0.2461806539,1.339158292,5.213722782,0.6748929343,1.418543838,-0.05171110725,-1.5390656,92.215672,1.281551566,0.9,-10.70537188,0,1,0.9208658338
8.1,162,-0.2423171855,1.317751678,5.266140894,1.044887496,1.718480634,-0.04891854764,-1.718543839,81.687143,1.281551566,0.9,-11.7779324,0,1,0.9312307239
