t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
2.7,54,-0.9592112186,-7.869030269,1.18645494e-06,3.82976683e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.7984452248
2.75,55,-0.9592115337,-7.869030269,8.915315014e-07,5.875699708e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.7340957522
2.8,56,-0.9592115337,-7.869030269,5.833634986e-07,6.241503617e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.5781453252
2.85,57,-0.9592115337,-7.869030269,4.942910754e-07,1.705428069e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.7805418968
2.9,58,-0.9592115337,-7.869030269,4.424534624e-07,1.313558815e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.6001794338
2.95,59,-0.9592115337,-7.869030269,3.328953357e-07,2.936958531e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.4735605121
3,60,-0.9592115337,-7.869030269,1.425312994e-07,3.035845541e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.5475414991
3.05,61,-0.9592115337,-7.869030269,2.216411885e-07,-1.140387855e-06,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.4908287823
3.1,62,-0.9592115337,-7.869030269,2.36004788e-07,6.294396767e-07,1.8,0.174938841,-3.6,0,1.281551566,0.9,7.360836722,0,1,0.7166140676
3.15,63,-0.9592115337,-7.869030269,2.140853516e-07,-2.523861883e-08,1.8,0.44590204,-1.795466062,131.688899,1.281551566,0.9,7.360836722,0,1,0.7039608955
3.2,64,-0.9592115337,-7.869030269,9.826893539e-08,1.23436263e-06,1.8,0.4999629841,-1.799951323,149.06168,1.281551566,0.9,7.360836722,0,1,0.647085011
3.25,65,-0.9591874856,-7.795602115,0.3921996642,7.77144546,1.8,0.4997272055,-1.799661151,135.65069,1.281551566,0.9,7.360836722,0,1,0.680468142
3.3,66,-0.9581200977,-7.563455852,0.7764784581,7.561908516,1.8,0.4999566576,-1.799910404,132.467199,1.281551566,0.9,7.360836722,0,1,0.7274473906
3.35,67,-0.9558078823,-7.181284221,1.01932081,4.740847122,1.792271676,0.4999960883,-1.860374889,145.878077,1.281551566,0.9,7.360836722,0,1,0.6410810947
3.4,68,-0.9518671625,-6.704387935,1.222285024,3.933222463,1.799897674,0.4999890515,-1.8,132.296377,1.281551566,0.9,7.360836722,0,1,0.6563122272
3.45,69,-0.9465738919,-6.145128521,1.342158734,2.290433175,1.75513037,0.4999983115,-1.8,101.290062,1.281551566,0.9,7.360836722,0,1,0.5767709017
3.5,70,-0.9396294038,-5.49833897,1.465818919,2.374410006,1.799886768,0.499982022,-1.8,118.618094,1.281551566,0.9,7.360836722,0,1,0.56377846
3.55,71,-0.9313624649,-4.800253185,1.550371697,1.594412772,1.759350435,0.5000022367,-1.8,130.423294,1.281551566,0.9,7.360836722,0,1,0.5795612335
3.6,72,-0.9216434965,-4.080868038,1.646523618,1.822416482,1.8,0.4999943906,-1.799977541,79.907127,1.281551566,0.9,7.360836722,0,1,0.5599783063
3.65,73,-0.9101938947,-3.293274196,1.7513018,1.986297472,1.748890808,0.4999420378,-1.8,111.452858,1.281551566,0.9,7.360836722,0,1,0.5525984764
3.7,74,-0.8967749018,-2.471008571,1.871648372,2.278148422,1.799995482,0.4288023923,-1.8,63.263072,1.281551566,0.9,7.360836722,0,1,0.5097117424
3.75,75,-0.8816997136,-1.60578564,2.005822398,2.60847583,1.799999586,0.3355192793,-1.8,108.819211,1.281551566,0.9,7.360836722,0,1,0.4777573943
3.8,76,-0.8644054065,-0.7140658223,2.151636349,2.785298264,1.8,0.4997844927,-1.799435337,88.291949,1.281551566,0.9,6.306236111,0,1,0.5028117895
3.85,77,-0.8455501003,-4.321420726,2.309498299,3.057860945,1.728628474,0.4999987289,-1.8,131.909392,1.281551566,0.9,6.306236111,0,1,0.6682339311
3.9,78,-0.8319051542,-3.318639812,2.475294209,3.12055647,1.799875972,0.3866371858,-1.8,66.529999,1.281551566,0.9,6.306236111,0,1,0.5956088901
3.95,79,-0.8158759505,-2.269998607,2.658180616,3.550210435,1.709536407,0.3890809081,-1.8,64.819357,1.281551566,0.9,6.306236111,0,1,0.5789844394
4,80,-0.7974133677,-1.217748699,2.854604047,3.804853392,1.799526434,0.215285239,-1.8,99.326845,1.281551566,0.9,6.306236111,0,1,0.578105092
4.05,81,-0.7781102434,-0.2281780811,3.071148806,4.347548946,1.695304416,0.2178271256,-1.8,101.017844,1.281551566,0.9,6.306236111,0,1,0.6104844809
4.1,82,-0.7583504431,0.6538390545,3.300007925,4.574010917,1.798581458,0.08942849144,-1.8,90.072607,1.281551566,0.9,6.306236111,0,1,0.6144605875
4.15,83,-0.7390882036,1.404121342,3.537211993,4.801601907,1.679906851,0.09277330355,-1.8,109.17027,1.281551566,0.9,6.306236111,0,1,0.6171327829
4.2,84,-0.7158958629,-2.43814607,3.773757522,4.689244947,1.799522762,0.2466189068,-1.8,76.892414,1.281551566,0.9,5.270795774,0,1,0.607159555
4.25,85,-0.7081052535,-1.72220178,4.003440545,4.551137562,1.799586286,0.2059145634,-1.8,111.163496,1.281551566,0.9,5.270795774,0,1,0.6806976199
4.3,86,-0.6976964784,-0.9761309181,4.220454883,4.27333006,1.258684834,0.1580715458,-1.173950464,81.590006,1.281551566,0.9,5.270795774,0,1,0.6754904985
4.35,87,-0.6849465042,-0.2334169899,4.42479561,4.041266156,1.046334971,0.1634377629,-1.173950464,111.903836,1.281551566,0.9,5.270795774,0,1,0.6853858232
4.4,88,-0.6697265309,0.4988255944,4.607994768,3.615041732,0.3568020929,0.07435470851,-0.2112608379,118.351279,1.281551566,0.9,5.270795774,0,1,0.539765954
4.45,89,-0.6575287459,-3.40922028,4.752817619,2.891739746,0.2988729524,0.08075116016,-0.3417782821,50.971324,1.281551566,0.9,4.242515772,0,1,0.5364738703
4.5,90,-0.6587163408,-2.813734593,4.839913519,1.711092545,0.2640345926,0.2281076582,-0.24342538,105.967758,1.281551566,0.9,4.242515772,0,1,0.5536758304
4.55,91,-0.6564588202,-2.161829533,4.877762433,0.6932850601,0.2488950269,0.231149599,-0.3081150371,135.777807,1.281551566,0.9,4.242515772,0,1,0.5636190176
4.6,92,-0.6493658587,-1.40658051,4.878198573,-0.08319176075,0.2487205708,0.1648523441,-0.1966631678,114.178998,1.281551566,0.9,4.242515772,0,1,0.5549964309
4.65,93,-0.6381290309,-0.6069398544,4.865198702,-0.3373573704,0.253920519,0.1665691109,-0.2610094443,96.025343,1.281551566,0.9,4.242515772,0,1,0.5591331124
4.7,94,-0.6396557201,-4.387405254,4.823421428,-0.887721508,0.2706314289,0.3037125224,-0.2701834979,105.612083,1.281551566,0.9,3.209396225,0,1,0.4983762801
4.75,95,-0.6395677212,-3.535957194,4.743029359,-1.737086157,0.3027882564,0.2719750958,-0.2891226538,109.777853,1.281551566,0.9,3.209396225,0,1,0.5125138164
4.8,96,-0.6334218602,-2.577308513,4.670834784,-1.58289127,0.3316660865,0.2320948027,-0.319456962,112.817946,1.281551566,0.9,3.209396225,0,1,0.6768046021
4.85,97,-0.6227752585,-1.602908946,4.612678743,-1.273821726,0.3549285028,0.2309843713,-0.324685393,107.149732,1.281551566,0.9,3.209396225,0,1,0.6697179675
4.9,98,-0.6126152152,-5.194190694,4.560381916,-1.147296644,0.3758472335,0.1438885018,-0.3163187114,132.074049,1.281551566,0.9,3.209396225,0,1,0.6794065237
4.95,99,-0.6144031721,-4.339175893,4.500957978,-1.223700761,0.399616809,0.1458157782,-0.4032397189,140.562166,1.281551566,0.9,2.159437591,0,1,0.6417044997
5,100,-0.6148254972,-3.592960073,4.404575746,-1.957676907,0.4381697016,0.2944415396,-0.4379345533,108.932395,1.281551566,0.9,2.159437591,0,1,0.5935856104
5.05,101,-0.6111574117,-2.805312826,4.275014869,-2.701064914,0.4899940525,0.2961085438,-0.5337948846,101.599232,1.281551566,0.9,2.159437591,0,1,0.6008483768
5.1,102,-0.6021392784,-1.914153768,4.172314982,-2.192260175,0.5310740072,0.2258117897,-0.5258438052,75.901367,1.281551566,0.9,2.159437591,0,1,0.5952112079
5.15,103,-0.5966238311,-5.426073897,4.098811706,-1.576547825,0.5604753177,0.2268609028,-0.6108427262,125.989309,1.281551566,0.9,2.159437591,0,1,0.6644154191
5.2,104,-0.5966784461,-4.547118056,4.057391072,-0.9028896415,1.671756073,0.3549531277,-1.8,101.863882,1.281551566,0.9,1.088746694,0,1,0.6173663735
5.25,105,-0.5920096361,-3.602438796,4.03631465,-0.583705833,1.398583559,0.3094466669,-1.398586061,134.416792,1.281551566,0.9,1.088746694,0,1,0.4913395345
5.3,106,-0.5821953334,-2.57025038,4.069823344,0.5082719483,1.098566617,0.2541387582,-1.098583556,90.06262,1.281551566,0.9,1.088746694,0,1,0.5350874662
5.35,107,-0.5687624189,-1.541399825,4.139017884,1.274527261,1.012240241,0.2550988326,-1.098583556,107.183651,1.281551566,0.9,1.088746694,0,1,0.5173600912
5.4,108,-0.5588822887,-4.193895103,4.231475889,1.739900981,0.5074096442,0.1365159265,-0.3360737416,122.100601,1.281551566,0.9,1.088746694,0,1,0.5057122707
5.45,109,-0.5545134963,-3.290845634,4.32460705,1.845762034,0.4701571802,0.142904476,-0.5460908744,108.747366,1.281551566,0.9,0,0,1,0.6272596121
5.5,110,-0.5495339194,-2.504834892,4.39128578,1.311892881,0.6967646668,0.2476109418,-0.6973464227,90.661632,1.281551566,0.9,0,0,1,0.6196395755
5.55,111,-0.5414110929,-1.701455833,4.432795532,0.7407489472,0.6082091407,0.2492260367,-0.6973464227,103.605394,1.281551566,0.9,0,0,1,0.5664801598
5.6,112,-0.5289883815,-0.8316934121,4.474651681,0.7293172365,0.4101393275,0.1666260551,-0.3923794369,100.488488,1.281551566,0.9,0,0,1,0.6293183565
5.65,113,-0.5238051214,-3.632354361,4.513929613,0.7298974658,0.394428155,0.1683745816,-0.4694283538,112.670198,1.281551566,0.9,0,0,1,0.5894653201
5.7,114,-0.5208398615,-2.843394858,4.536269733,0.395848654,0.3854921067,0.08634719679,-0.3150174801,131.233278,1.281551566,0.9,0,0,1,0.5688584447
5.75,115,-0.5173410869,-2.176341636,4.516109253,-0.4062994737,0.4803856991,0.2484236788,-0.4802147833,85.051965,1.281551566,0.9,-1.10920903,0,1,0.5557359457
5.8,116,-0.5106266251,-1.482707602,4.431929948,-1.765373925,0.4272280207,0.2217040998,-0.4209937805,115.723255,1.281551566,0.9,-1.10920903,0,1,0.5552576184
5.85,117,-0.5001065514,-4.370507324,4.351756165,-1.687090573,0.459297534,0.2235516117,-0.5210884146,78.200547,1.281551566,0.9,-1.10920903,0,1,0.5232806206
5.9,118,-0.4993770301,-3.579159821,4.29688727,-1.184917371,0.4812450918,0.1498215511,-0.440786256,130.943946,1.281551566,0.9,-1.10920903,0,1,0.563072145
5.95,119,-0.4964951872,-2.837914551,4.256841269,-0.8402264756,0.4972634923,0.152466636,-0.5498779957,114.674679,1.281551566,0.9,-1.10920903,0,1,0.4460160136
6,120,-0.4920057256,-2.156281555,4.221172543,-0.7497851241,1.047701807,0.2858938074,-1.086322954,115.756658,1.281551566,0.9,-2.232142693,0,1,0.4865909815
6.05,121,-0.483534745,-1.409016693,4.184659017,-0.8362524388,1.010061738,0.2871280639,-1.086322954,81.544862,1.281551566,0.9,-2.232142693,0,1,0.5761551261
6.1,122,-0.4709123464,-4.185718294,4.182486976,-0.1768165614,0.6620774748,0.2116740771,-0.6547790928,78.407541,1.281551566,0.9,-2.232142693,0,1,0.455899179
6.15,123,-0.466438711,-3.278838869,4.205862522,0.3609546673,0.56592278,0.2132129005,-0.6547790928,141.751087,1.281551566,0.9,-2.232142693,0,1,0.5304363966
6.2,124,-0.4593209589,-2.402240511,4.252389718,0.86237867,0.4990441129,0.1185261418,-0.4562936077,122.442503,1.281551566,0.9,-2.232142693,0,1,0.5968077183
6.25,125,-0.4513931402,-1.64002585,4.295058308,0.8416355919,1.081292272,0.2803442247,-1.124445312,139.231874,1.281551566,0.9,-3.356801599,0,1,0.5237416625
6.3,126,-0.4398995878,-0.8372914752,4.325609111,0.5028495904,0.8615161787,0.2428502675,-0.8615409053,67.963734,1.281551566,0.9,-3.356801599,0,1,0.6154394746
6.35,127,-0.4302954045,-3.611092936,4.367775124,0.7394213177,0.7614015248,0.2443918332,-0.8615409053,77.484498,1.281551566,0.9,-3.356801599,0,1,0.4815782607
6.4,128,-0.4245406458,-2.713784586,4.423344391,1.013000189,0.4306622435,0.1529774431,-0.4057416405,125.212845,1.281551566,0.9,-3.356801599,0,1,0.5844715238
6.45,129,-0.4165403366,-1.869271647,4.478083856,1.046119882,0.4087664577,0.155847072,-0.4894097844,97.062796,1.281551566,0.9,-3.356801599,0,1,0.5877517462
6.5,130,-0.4068034347,-1.094041239,4.516777904,0.7324870193,0.3932888385,0.07457699088,-0.3323883079,90.591305,1.281551566,0.9,-3.356801599,0,1,0.6417981982
6.55,131,-0.3968754008,-0.4518598428,4.523808912,0.1441221896,0.3904764353,0.07673078058,-0.426330581,129.685417,1.281551566,0.9,-4.471186113,0,1,0.7646273971
6.6,132,-0.3990067343,-3.576011078,4.485117513,-0.7739846331,0.4059529947,0.2192120552,-0.3868173899,125.198859,1.281551566,0.9,-4.471186113,0,1,0.8142979145
6.65,133,-0.4004997309,-3.014319793,4.416371972,-1.435069668,0.4334512111,0.2213523513,-0.4949164513,62.282098,1.281551566,0.9,-4.471186113,0,1,0.7675704956
6.7,134,-0.3975634838,-2.347686187,4.358424892,-1.239007215,0.456630043,0.1674915175,-0.4252189939,91.499419,1.281551566,0.9,-4.471186113,0,1,0.8016130924
6.75,135,-0.3915679426,-1.664000885,4.312756771,-0.9674661791,0.4748972918,0.1352775961,-0.4374703692,77.87439,1.281551566,0.9,-4.471186113,0,1,0.8403302431
6.8,136,-0.3849550655,-4.664680316,4.275242868,-0.7835150306,1.203926931,0.3093703,-1.268373904,87.453845,1.281551566,0.9,-5.563296649,0,1,0.8412852287
6.85,137,-0.3862847687,-3.931938007,4.23775638,-0.8658288486,1.189457453,0.3099970772,-1.268373904,68.387337,1.281551566,0.9,-5.563296649,0,1,0.9069154859
6.9,138,-0.3814843474,-3.03836806,4.237149876,-0.1661347758,0.991673581,0.2335464684,-0.9915857818,105.931429,1.281551566,0.9,-5.563296649,0,1,0.8561259508
6.95,139,-0.3720317524,-2.085632159,4.267834936,0.4923043194,0.8922780695,0.2340441861,-0.9915857818,52.54596,1.281551566,0.9,-5.563296649,0,1,0.9136326909
7,140,-0.3592325635,-1.142478778,4.325518258,1.061511635,0.4697926966,0.1349001143,-0.4583937905,61.552844,1.281551566,0.9,-5.563296649,0,1,0.9070910215
7.05,141,-0.3481321796,-3.944151294,4.39676149,1.400150384,0.4412954039,0.1355873974,-0.5467306837,126.481268,1.281551566,0.9,-6.621134339,0,1,0.9238645434
7.1,142,-0.3469853474,-3.204481494,4.464644085,1.333317878,0.897985116,0.2550923606,-0.8871623179,68.860884,1.281551566,0.9,-6.621134339,0,1,0.9223493338
7.15,143,-0.3422651794,-2.419248951,4.522948075,1.069853359,0.7854380868,0.2557085893,-0.8871623179,45.921339,1.281551566,0.9,-6.621134339,0,1,0.9328479767
7.2,144,-0.3327439479,-1.541639698,4.586145589,1.147715798,0.4852221772,0.173261822,-0.4854380936,75.780673,1.281551566,0.9,-6.621134339,0,1,0.9180289507
7.25,145,-0.3199968773,-0.6724609257,4.656104087,1.332855729,0.3375583653,0.1303555678,-0.3375548669,63.648024,1.281551566,0.9,-6.621134339,0,1,0.9084704518
7.3,146,-0.3167167437,-3.529128787,4.722585248,1.296726874,1.066523945,0.2895512322,-1.135061506,91.79346,1.281551566,0.9,-7.655468408,0,1,0.8840683699
7.35,147,-0.3127268112,-2.674621341,4.778528161,0.996826847,1.01683469,0.2885798738,-1.135061506,112.51866,1.281551566,0.9,-7.655468408,0,1,0.9381899834
7.4,148,-0.302534332,-1.683654544,4.842071955,1.118969227,0.7176887496,0.201837101,-0.7168346912,105.132461,1.281551566,0.9,-7.655468408,0,1,0.8771589994
7.45,149,-0.2879312061,-0.6752316925,4.919138216,1.442060684,0.5889098262,0.2009976131,-0.7168346912,107.806627,1.281551566,0.9,-7.655468408,0,1,0.9123665094
7.5,150,-0.2797820952,-3.339292944,4.996444869,1.458166893,1.14527025,0.2629995951,-1.184027769,71.745419,1.281551566,0.9,-8.678298653,0,1,0.8528618217
7.55,151,-0.2724566196,-2.320982397,5.071443252,1.369537287,1.047455067,0.2617167441,-1.184027769,86.773316,1.281551566,0.9,-8.678298653,0,1,0.8874403834
7.6,152,-0.2598778542,-1.261488378,5.082433189,0.09949151887,0.7472566742,0.1658454533,-0.7474551373,126.301346,1.281551566,0.9,-8.678298653,0,1,0.8023866415
7.65,153,-0.2450656256,-0.2131256463,4.996225563,-1.766223649,0.6549012381,0.1641976698,-0.7474551373,131.467084,1.281551566,0.9,-8.678298653,0,1,0.8553014994
7.7,154,-0.2379871394,-2.041976439,5.154093972,3.088314202,0.3549562937,0.07476935921,-0.3549012401,58.271146,1.281551566,0.9,-8.678298653,0,1,0.8586096168
7.75,155,-0.2290061445,-1.19367932,5.043062773,-2.282288737,0.8700171071,0.07679404183,-0.9049009077,114.096984,1.281551566,0.9,-9.701624991,0,1,0.8963859677
7.8,156,-0.2201684403,-0.5110316149,5.087372482,0.8928725842,1.169916805,0.04458103962,-1.170017097,118.932843,1.281551566,0.9,-9.701624991,0,1,0.8288622499
7.85,157,-0.2120742126,-0.07652233758,5.209104582,2.442103192,1.029668566,0.04352467117,-1.170017097,118.248685,1.281551566,0.9,-9.701624991,0,1,0.9047877789
7.9,158,-0.2054463624,0.2589585219,5.222627678,0.2707940237,0.7296145465,0.005866842407,-0.7296685574,96.511474,1.281551566,0.9,-9.701624991,0,1,0.9004880786
7.95,159,-0.1984666904,0.4513794814,5.112915621,-2.186566679,0.6393825666,0.005106590381,-0.7296685574,145.889225,1.281551566,0.9,-10.73744737,0,1,0.8317943811
8,160,-0.1923275067,0.5746476089,5.210445773,1.954840759,0.9392935705,-0.01656300752,-0.9393825606,115.834844,1.281551566,0.9,-10.73744737,0,1,0.8892071247
8.05,161,-0.1873942375,0.5670868789,5.124149747,-1.720547244,0.8415758216,-0.01693307947,-0.9393825606,152.032546,1.281551566,0.9,-10.73744737,0,1,0.9208669066
8.1,162,-0.1833438039,0.6343532434,5.273305182,2.9865606,0.5415048387,-0.01449876995,-0.5415758331,113.855887,1.281551566,0.9,-10.73744737,0,1,0.9313459396
8.15,163,-0.1802635021,0.5032497278,5.316939642,0.874556101,0.4148112415,-0.01465041364,-0.5415758331,129.024474,1.281551566,0.9,-11.79776577,0,1,0.8940122724
