t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
8.1,162,-0.2332692756,1.62699246,5.1578181,2.800671588,1.467231505,-0.06249563093,-1.467280102,29.689678,1.64,0.9494974165,-10.70537169,0,1,0.9326007962
8.15,163,-0.2276903745,1.654848846,5.427403417,5.389157958,1.288111561,-0.06280917644,-1.467280102,37.428381,1.64,0.9494974165,-10.70537169,0,1,0.895180583
8.2,164,-0.2235276408,1.407328399,5.400217699,-0.5488909474,1.588225948,-0.05248632808,-1.588111558,24.746236,1.64,0.9494974165,-11.7779332,0,1,0.923601687
8.25,165,-0.2211938667,1.115549835,5.518963438,2.368657646,1.284190634,-0.03878271239,-1.288225992,96.848876,1.64,0.9494974165,-11.7779332,0,1,0.8910350204
8.3,166,-0.2202635201,0.764475616,5.493593949,-0.5111873864,0.9940679475,-0.02416222076,-0.9942555733,49.249036,1.64,0.9494974165,-11.7779332,0,1,0.8248806
8.35,167,-0.2199609763,0.5988518086,5.594074853,2.006934053,0.8485066292,-0.02415304128,-0.9942555733,45.393911,1.64,0.9494974165,-11.7779332,0,1,0.7463858128
8.4,168,-0.2202686485,0.3028465596,5.508694173,-1.70904436,1.146750943,-0.006440395045,-1.148506628,130.921794,1.64,0.9494974165,-12.89203928,0,1,0.8821564317
8.45,169,-0.221056212,0.0824104634,5.608983587,2.005003384,1.000049618,-0.006313588269,-1.148506628,70.553123,1.64,0.9494974165,-12.89203928,0,1,0.7847446799
8.5,170,-0.2223186478,-0.1415733013,5.523071458,-1.718443269,1.044853899,0.01292714269,-1.050010175,104.262092,1.64,0.9494974165,-12.89203928,0,1,0.6739473343
8.55,171,-0.2230562411,-0.1545117783,5.56441249,0.826815366,0.9113234149,0.01290808389,-1.050010175,66.270707,1.64,0.9494974165,-12.89203928,0,1,0.7372079492
8.6,172,-0.2237671682,-0.2875760483,5.425897779,-2.770299019,1.211320541,0.01702976999,-1.211323415,22.616344,1.64,0.9494974165,-14.0495442,0,1,0.7736383677
8.65,173,-0.2242890213,-0.3469632553,5.48027535,1.087370214,1.077585703,0.01690266044,-1.211323415,81.502958,1.64,0.9494974165,-14.0495442,0,1,0.7408466935
8.7,174,-0.2246405696,-0.311460538,5.372301054,-2.159493088,1.37754907,0.02345941053,-1.377585695,22.690419,1.64,0.9494974165,-14.0495442,0,1,0.5289670229
8.75,175,-0.2243603003,-0.3175259066,5.416532091,0.8838943551,1.077548808,0.02358672943,-1.077549071,87.860909,1.64,0.9494974165,-14.0495442,0,1,0.7507334948
8.8,176,-0.2241084916,-0.3595180941,5.290581944,-2.518727785,1.465076655,0.01827411128,-1.462856772,43.857344,1.64,0.9494974165,-15.23844836,0,1,0.7210386395
8.85,177,-0.2237293449,-0.3570232821,5.387612222,1.940264523,1.31998229,0.01797722609,-1.462856772,57.981283,1.64,0.9494974165,-15.23844836,0,1,0.6376463175
8.9,178,-0.2231355588,-0.2756705704,5.336443659,-1.023137931,1.56925053,0.01989751841,-1.569191329,67.00536,1.64,0.9494974165,-15.23844836,0,1,0.5862332582
8.95,179,-0.2221801094,-0.2527518692,5.421406761,1.698841539,1.430866071,0.0196425292,-1.569191329,84.187138,1.64,0.9494974165,-15.23844836,0,1,0.650734961
9,180,-0.2213128291,-0.2742057267,5.336688485,-1.694042376,1.130963071,0.0196131399,-1.130866062,32.578331,1.64,0.9494974165,-15.23844836,0,1,0.6037461758
9.05,181,-0.2203997989,-0.2611670914,5.474478657,2.755777556,0.9794473306,0.01937685687,-1.130866062,66.087352,1.64,0.9494974165,-16.44675209,0,1,0.6853719354
9.1,182,-0.2190942316,-0.1694025796,5.447038036,-0.5486718975,1.279498745,0.01290990908,-1.279447325,24.830107,1.64,0.9494974165,-16.44675209,0,1,0.6595618129
9.15,183,-0.2177197787,-0.1456904214,5.533747793,1.734314521,1.13744983,0.01254498267,-1.279447325,97.3689,1.64,0.9494974165,-16.44675209,0,1,0.7342389226
9.2,184,-0.2166129566,-0.1773981851,5.442164643,-1.830876946,0.837649324,0.01306640172,-0.8374498439,65.040696,1.64,0.9494974165,-16.44675209,0,1,0.6267966628
9.25,185,-0.2155364785,-0.06708664964,5.551526954,2.187704592,1.126139156,0.006253905007,-1.137649324,66.342442,1.64,0.9494974165,-17.66245587,0,1,0.7509073615
9.3,186,-0.2143676812,-0.1213469035,5.48513153,-1.326908714,1.426184425,0.008729883547,-1.426139152,23.585234,1.64,0.9494974165,-17.66245587,0,1,0.7907426953
9.35,187,-0.2134106878,-0.1337751872,5.542119923,1.14022788,1.291080592,0.00852322597,-1.426139152,30.818617,1.64,0.9494974165,-17.66245587,0,1,0.7751640677
9.4,188,-0.212802679,-0.1981749065,5.419651653,-2.448564303,0.9912716825,0.01190809305,-0.9910806556,90.152043,1.64,0.9494974165,-17.66245587,0,1,0.7721485496
9.45,189,-0.2120426315,-0.1121097662,5.496515987,1.537709911,0.8508700343,0.01176273129,-0.9910806556,69.702224,1.64,0.9494974165,-17.66245587,0,1,0.8363774419
9.5,190,-0.2112999234,-0.1817127325,5.409031619,-1.749067707,1.150893538,0.009039394432,-1.150870093,28.214979,1.64,0.9494974165,-18.87356096,0,1,0.8566564322
9.55,191,-0.2106886118,-0.2004276373,5.461556676,1.050810056,1.018332094,0.008852573935,-1.150870093,95.616804,1.64,0.9494974165,-18.87356096,0,1,0.8340275884
9.6,192,-0.2103980858,-0.2673526861,5.340710734,-2.416148554,1.318296605,0.0131857014,-1.318332009,45.827273,1.64,0.9494974165,-18.87356096,0,1,0.7654018402
9.65,193,-0.2097475391,-0.182242631,5.434663833,1.879445614,1.177666075,0.01302015708,-1.318332009,39.935021,1.64,0.9494974165,-18.87356096,0,1,0.752864182
9.7,194,-0.2092543448,-0.2487480631,5.37228121,-1.247171553,1.477766583,0.01279871002,-1.477666073,36.817375,1.64,0.9494974165,-20.07301852,0,1,0.7775923014
9.75,195,-0.2088173043,-0.2594826212,5.44530152,1.460517126,1.495448913,0.01351529146,-1.495477141,50.305932,1.64,0.9494974165,-20.07301852,0,1,0.6193637848
9.8,196,-0.2084902822,-0.2047996807,5.34741684,-1.957067565,1.377942112,0.01607206878,-1.377960773,48.902507,1.64,0.9494974165,-20.07301852,0,1,0.7674518824
9.85,197,-0.2078769573,-0.2253761577,5.467953028,2.411104842,1.230327946,0.01592632068,-1.377960773,73.067265,1.64,0.9494974165,-20.07301852,0,1,0.7738570571
9.9,198,-0.2073775838,-0.2781334209,5.421827813,-0.922333042,0.8455944279,0.01935734124,-0.8327995353,90.886195,1.64,0.9494974165,-20.07301852,0,1,0.7768153548
9.95,199,-0.2067554039,-0.2697487163,5.499189154,1.546828056,0.6941208358,0.01918292351,-0.8327995353,84.376895,1.64,0.9494974165,-21.26746802,0,1,0.775421679
10,200,-0.2059811636,-0.2760009766,5.401029154,-1.963006812,0.9941027598,0.01854004716,-0.9941208226,69.445021,1.64,0.9494974165,-21.26746802,0,1,0.8896358609
10.05,201,-0.20523194,-0.2696533203,5.51087234,2.196801424,0.8477343319,0.01830871814,-0.9941208226,91.864701,1.64,0.9494974165,-21.26746802,0,1,0.8280084133
10.1,202,-0.2045517474,-0.300819397,5.451492234,-1.187414319,0.5478601275,0.01970045707,-0.5477343557,75.914388,1.64,0.9494974165,-21.26746802,0,1,0.7951362133
10.15,203,-0.2037668864,-0.2776794434,5.516994392,1.309611649,0.4111886329,0.01932501545,-0.5477343557,53.001112,1.64,0.9494974165,-22.46791344,0,1,0.6512849927
10.2,204,-0.2030468962,-0.2999649048,5.404937035,-2.240875467,0.7111721373,0.01835029181,-0.7111886318,25.588111,1.64,0.9494974165,-22.46791344,0,1,0.8660709858
10.25,205,-0.2022874084,-0.2871932983,5.497356318,1.848359066,0.9076651876,0.01792089485,-0.907544563,60.546784,1.64,0.9494974165,-22.46791344,0,1,0.8674662709
10.3,206,-0.2016249455,-0.316078186,5.423969407,-1.467444471,0.6078279466,0.01931350545,-0.6076653632,93.26422,1.64,0.9494974165,-22.46791344,0,1,0.8960165977
10.35,207,-0.2008761873,-0.2927627563,5.483253036,1.185301107,0.4731873467,0.01909858943,-0.6076653632,98.412928,1.64,0.9494974165,-23.68302944,0,1,0.8743733764
10.4,208,-0.2002186599,-0.3158874512,5.367521306,-2.314300791,0.7731665686,0.01809758858,-0.773187344,47.633117,1.64,0.9494974165,-23.68302944,0,1,0.924387753
