t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
7.85,157,0.121420618,0.1720435101,5.013934572,-1.338455792,0.7597517359,-0.006337916063,-0.8568360683,82.01885,1.64,0.9494974165,-10.74526439,0,1,0.9047877192
7.9,158,0.1259014555,0.5153642562,5.196351535,3.652367277,1.059803742,-0.03672878957,-1.059751738,29.837699,1.64,0.9494974165,-10.74526439,0,1,0.9003504515
7.95,159,0.1296820742,0.5835634139,5.168262883,-0.5591474873,0.9502992982,-0.03730614068,-1.059751738,61.67235,1.64,0.9494974165,-10.74526439,0,1,0.8318023682
8,160,0.132283872,0.5777727035,5.110544288,-1.153797217,0.9342861938,-0.04096990283,-0.9343359764,100.075796,1.64,0.9494974165,-10.74526439,0,1,0.8892804384
8.05,161,0.1340237123,0.5247789291,5.069394241,-0.8233870646,0.8303246875,-0.04131642386,-0.9343359764,138.493797,1.64,0.9494974165,-11.83141718,0,1,0.920924902
8.1,162,0.1347056132,0.5507864991,5.041868213,-0.5524109675,1.414763656,-0.04154898055,-1.45671823,97.015434,1.64,0.9494974165,-11.83141718,0,1,0.9313738346
8.15,163,0.1346299284,0.4147391358,5.028498629,-0.2700001271,1.347553395,-0.04182228604,-1.45671823,79.297821,1.64,0.9494974165,-11.83141718,0,1,0.8940377831
8.2,164,0.133538017,0.2637305299,5.03134983,0.05399274234,1.647535881,-0.02834772867,-1.64755337,106.20676,1.64,0.9494974165,-11.83141718,0,1,0.924448967
8.25,165,0.1316665161,0.09996557627,5.051929077,0.4094021916,1.347541451,-0.02060211243,-1.347535931,52.104891,1.64,0.9494974165,-11.83141718,0,1,0.8892556429
8.3,166,0.1293737661,0.07133730995,5.091321698,0.7865040056,1.646874027,-0.01971092395,-1.647541469,93.015499,1.64,0.9494974165,-12.96024479,0,1,0.8319380879
8.35,167,0.1271522984,-0.06512967003,5.148055604,1.133706255,1.520178045,-0.01976598635,-1.647541469,81.228405,1.64,0.9494974165,-12.96024479,0,1,0.7538252473
8.4,168,0.1245718972,-0.1805090035,5.222275832,1.483495639,1.573689604,-0.007453304036,-1.573728241,47.853449,1.64,0.9494974165,-12.96024479,0,1,0.885199666
8.45,169,0.1217824647,-0.2861684884,5.310326513,1.760779536,1.438181451,-0.007415950814,-1.573728241,66.172925,1.64,0.9494974165,-12.96024479,0,1,0.7829987407
8.5,170,0.1191205591,-0.249227687,5.307826716,-0.05011630192,1.738192776,-0.004659331366,-1.738181454,46.093262,1.64,0.9494974165,-14.12857441,0,1,0.6820573211
8.55,171,0.1167645325,-0.3173276625,5.304287365,-0.07081600731,1.620903784,-0.004806023717,-1.738181454,51.127642,1.64,0.9494974165,-14.12857441,0,1,0.7366794348
8.6,172,0.1142479764,-0.3749295913,5.834549912,10.60515197,0.8602381771,0.001184556892,-0.8608381741,59.440094,1.64,0.9494974165,-14.12857441,0,1,0.7733659148
8.65,173,0.1114838056,-0.4183789931,6.361847596,10.54598181,0.5319213744,0.001610863811,-0.8608381741,75.488353,1.64,0.9494974165,-14.12857441,0,1,0.7387191653
8.7,174,0.1092146904,-0.3171248807,6.602299015,4.809075978,0.01677551619,8.982570527e-05,-0.2319213234,55.530367,1.64,0.9494974165,-15.32440624,0,1,0.5272333026
8.75,175,0.1070790956,-0.345422305,6.595005431,-0.1458691844,0,0.0008617050913,-0.212363974,102.221448,1.64,0.9494974165,-15.32440624,0,1,0.7502205372
8.8,176,0.1049905292,-0.3531127347,6.556088216,-0.7783428565,0,0.001181467261,-0.1564228938,71.520945,1.64,0.9494974165,-15.32440624,0,1,0.7211505771
8.85,177,0.1034295918,-0.2460346026,6.485747469,-1.406814927,0,0.0006301666573,-0.2695389561,70.013711,1.64,0.9494974165,-15.32440624,0,1,0.6376230717
8.9,178,0.1020834615,-0.2427463335,6.393912674,-1.836695957,0.04179912494,-0.003428380361,-0.2406832887,55.874439,1.64,0.9494974165,-16.53574049,0,1,0.5858970881
8.95,179,0.1006987377,-0.2480258745,6.287625235,-2.125748349,0,-0.003772556872,-0.3156503472,34.08252,1.64,0.9494974165,-16.53574049,0,1,0.6516007781
9,180,0.09964516426,-0.1353260298,6.171372162,-2.325071138,0,-0.003483198997,-0.1293661168,80.051128,1.64,0.9494974165,-16.53574049,0,1,0.6057751775
9.05,181,0.09873344592,-0.1493183394,6.116212731,-1.103197102,0,-0.003891316729,-0.2374862235,57.56874,1.64,0.9494974165,-16.53574049,0,1,0.6819956899
9.1,182,0.09771383666,-0.1588093062,6.111854573,-0.08718723301,0.163943149,-0.007651260196,-0.299999984,100.590683,1.64,0.9494974165,-17.75057755,0,1,0.6613155603
9.15,183,0.09670874107,-0.06944791457,5.887153915,-4.494060603,0.07963742827,-0.007968322857,-0.299999984,82.438162,1.64,0.9494974165,-17.75057755,0,1,0.7327392101
9.2,184,0.09594340983,-0.06840268752,5.509470877,-7.553773759,0.3773462373,-0.007890103624,-0.3796374092,65.453426,1.64,0.9494974165,-17.75057755,0,1,0.6244184375
9.25,185,0.09503748678,-0.09036008498,5.224139401,-5.70672208,0.6767645468,-0.007379687133,-0.6773461431,69.272809,1.64,0.9494974165,-17.75057755,0,1,0.7513331175
9.3,186,0.09404734807,-0.112637917,4.997944833,-4.523973452,1.605178424,-0.01282354552,-1.700000068,73.882778,1.64,0.9494974165,-18.95720019,0,1,0.7937705517
9.35,187,0.09313647149,-0.03038963415,4.764337392,-4.672411886,1.644306661,-0.01334164014,-1.700000068,72.03801,1.64,0.9494974165,-18.95720019,0,1,0.7748001814
9.4,188,0.09207831891,-0.07323631384,4.667157605,-1.943945087,1.8,-0.01007537781,-1.799972243,66.385184,1.64,0.9494974165,-18.95720019,0,1,0.7728189826
9.45,189,0.09079757342,-0.1187456522,4.671405156,0.08469778712,1.695073206,-0.01016756954,-1.8,83.571129,1.64,0.9494974165,-18.95720019,0,1,0.836589992
9.5,190,0.08931365303,-0.1646746073,4.744673178,1.465127236,1.8,-0.00486190816,-1.799891577,80.129531,1.64,0.9494974165,-18.95720019,0,1,0.8568549752
9.55,191,0.0879416135,-0.0904628467,4.862840584,2.363302097,1.666147527,-0.004877402077,-1.8,40.170208,1.64,0.9494974165,-20.15790267,0,1,0.8339845538
9.6,192,0.08678578169,-0.1255656909,5.009608581,2.935321457,1.799990318,-0.004083753502,-1.8,33.540142,1.64,0.9494974165,-20.15790267,0,1,0.7586787343
9.65,193,0.0855702588,-0.1552287769,5.175121654,3.310234014,1.649525609,-0.004164549617,-1.8,51.368111,1.64,0.9494974165,-20.15790267,0,1,0.7567004561
9.7,194,0.08431303539,-0.1790248584,5.198862288,0.4748036282,1.497438719,-0.0009380109877,-1.497469187,69.541098,1.64,0.9494974165,-20.15790267,0,1,0.777146399
9.75,195,0.08342401505,-0.1049499512,5.129181883,-1.393606833,1.197483338,-0.0003455208783,-1.197438922,44.63575,1.64,0.9494974165,-20.15790267,0,1,0.6198177338
9.8,196,0.08262390006,-0.1168899536,5.15878208,0.5920341,1.497398926,3.240929215e-05,-1.497483379,70.495007,1.64,0.9494974165,-21.35713073,0,1,0.7695918083
9.85,197,0.08183244302,-0.1294937134,5.142311104,-0.3294236937,1.385468506,-0.0001151069625,-1.497483379,82.320248,1.64,0.9494974165,-21.35713073,0,1,0.7738648653
9.9,198,0.08108323622,-0.1325378418,5.228605889,1.725911185,1.643385858,0.001293017222,-1.643411754,83.979557,1.64,0.9494974165,-21.35713073,0,1,0.7691402435
9.95,199,0.08039014177,-0.1318588257,5.246700183,0.3618999449,1.522260875,0.001114601424,-1.643411754,73.004843,1.64,0.9494974165,-21.35713073,0,1,0.7875959873
10,200,0.07972989204,-0.1404800415,5.706632791,9.198652227,1.651575429,0.002004291243,-1.697504094,52.544781,1.64,0.9494974165,-22.55681865,0,1,0.8895021677
10.05,201,0.07909390918,-0.1407852173,5.729167215,0.450685028,1.518886442,0.001808833742,-1.697504094,104.039785,1.64,0.9494974165,-22.55681865,0,1,0.8281049132
10.1,202,0.07850367978,-0.1346511841,5.712237398,-0.3385996141,1.177918089,0.002143621646,-1.218886439,31.224158,1.64,0.9494974165,-22.55681865,0,1,0.7949501872
10.15,203,0.07795356167,-0.133026123,5.682373242,-0.5972904008,1.051722645,0.001953258763,-1.218886439,63.33982,1.64,0.9494974165,-22.55681865,0,1,0.6510581374
10.2,204,0.07745855804,-0.1216506958,5.638187137,-0.8837266959,0.6991054914,0.00189890659,-0.7221209312,118.301799,1.64,0.9494974165,-22.55681865,0,1,0.8659960628
10.25,205,0.07701193452,-0.1171035767,5.58242739,-1.115202936,0.9805462612,0.001475751288,-0.9991054851,31.701917,1.64,0.9494974165,-23.75709131,0,1,0.8687896132
