cell_id,predictor,risk_policy,target_style,ego_init_id,completion_time_s,target_clearance_adjusted_completion_delay_s,rollout_start_time_s,ego_completion_time_s,target_clearance_time_s,completion_clock_residual_s,completion_valid,min_footprint_separation_m,min_center_distance_m,footprint_collision,yield_order_valid,clearance_s,feasibility_fraction,solver_failure_fraction,average_solve_time_s,max_lateral_acceleration_mps2,avg_longitudinal_jerk_mps3,avg_lateral_jerk_mps3,supervisor_active_fraction,hard_stop_override_fraction,risk_tightening_mean,adaptive_risk_solver_fraction,reactive_active_samples,invalid_probabilities,invalid_covariances
B0_fixed_medium_reactive,B0,fixed_medium,reactive,48,11.85000017657876,9.400000140070915,1019.1510844416916,1031.0010846182704,1021.6010844781995,0.0,1.0,1.1184883358607784,4.577838221991885,0.0,1.0,1.5000000223517418,0.9957983193277311,0.004201680672268907,0.06256406978481015,5.196452156502285,5.596983741879124,2.659404262541955,0.18067226890756302,0.18067226890756302,1.6399999999999946,0.0,10,0,0
B0_fixed_medium_reactive,B0,fixed_medium,reactive,49,11.10000016540289,8.800000131130219,1042.7703232429922,1053.870323408395,1045.0703232772648,0.0,1.0,1.1561054928566235,4.610481068369436,0.0,1.0,1.5000000223517418,0.9955156950672646,0.004484304932735426,0.06301493933783783,6.042079772836729,6.187280112354542,3.4309236781270283,0.15695067264573992,0.15695067264573992,1.6399999999999948,0.0,9,0,0
B0_fixed_medium_reactive,B0,fixed_medium,reactive,50,12.10000018030405,10.150000151246786,1065.9255911670625,1078.0255913473666,1067.8755911961198,0.0,1.0,1.7972736600469343,5.126695715743496,0.0,1.0,1.3500000201165676,0.9958847736625515,0.00411522633744856,0.06983744317768595,5.384675654864024,4.521027929137081,3.9986304092372706,0.11934156378600823,0.11934156378600823,1.6399999999999937,0.0,0,0,0
B0_fixed_conservative_assertive,B0,fixed_conservative,assertive,46,10.100000150501728,8.150000121444464,1102.8189107887447,1112.9189109392464,1104.768910817802,0.0,1.0,0.9788867350496604,4.502544568067035,0.0,1.0,1.1500000171363354,0.9901477832512315,0.009852216748768473,0.06611702101492538,4.395839254277638,5.281304843987093,3.8466276532932904,0.13793103448275862,0.13793103448275862,2.0537489106318225,0.0,0,0,0
B0_fixed_conservative_assertive,B0,fixed_conservative,assertive,47,9.650000143796206,7.700000114738941,1127.4843877069652,1137.1343878507614,1129.4343877360225,0.0,1.0,1.3900731887883204,4.725397510281266,0.0,1.0,1.2500000186264515,1.0,0.0,0.06295079269072165,4.878538817689213,4.523268346975062,6.420360483380418,0.11855670103092783,0.11855670103092783,2.0537489106318216,0.0,0,0,0
B0_fixed_conservative_assertive,B0,fixed_conservative,assertive,48,10.400000154972076,8.450000125914812,1150.4571414142847,1160.8571415692568,1152.407141443342,0.0,1.0,1.1202449141500805,4.600939096258628,0.0,1.0,1.5000000223517418,0.9904306220095693,0.009569377990430622,0.11463431820772949,5.1967209736636475,6.351538525507184,2.936336695607364,0.15789473684210525,0.15789473684210525,2.053748910631823,0.0,0,0,0
B0_fixed_conservative_assertive,B0,fixed_conservative,assertive,49,10.150000151246786,8.200000122189522,1171.7472655065358,1181.8972656577826,1173.697265535593,0.0,1.0,1.3280720890157522,4.789638878930769,0.0,1.0,1.3000000193715096,0.9950980392156863,0.004901960784313725,0.06475449709852217,6.0560133104223155,5.6556783482304,3.8054057689701697,0.13725490196078433,0.13725490196078433,2.0537489106318225,0.0,0,0,0
B0_fixed_conservative_assertive,B0,fixed_conservative,assertive,50,10.750000160187483,8.800000131130219,1193.7010456994176,1204.451045859605,1195.6510457284749,0.0,1.0,1.7943220624622105,5.12457127309502,0.0,1.0,1.3500000201165676,0.9953703703703703,0.004629629629629629,0.06703401415348836,5.37722445240965,5.399477371710471,4.461272781994658,0.13425925925925927,0.13425925925925927,2.053748910631823,0.0,0,0,0
B0_fixed_conservative_reactive,B0,fixed_conservative,reactive,46,12.000000178813934,9.500000141561031,1229.9963356256485,1241.9963358044624,1232.4963356629014,0.0,1.0,0.8362612801950774,4.328666300641161,0.0,1.0,1.4500000216066837,0.995850622406639,0.004149377593360996,0.06388825122500001,4.3146918265412815,5.3929124338513965,3.127760945362573,0.16182572614107885,0.16182572614107885,2.0537489106318243,0.0,15,0,0
B0_fixed_conservative_reactive,B0,fixed_conservative,reactive,47,9.650000143796206,7.700000114738941,1256.7085968740284,1266.3585970178246,1258.6585969030857,0.0,1.0,1.3886143236243949,4.724220455669827,0.0,1.0,1.2500000186264515,1.0,0.0,0.06655103381958762,4.877852717028568,4.528419349451039,6.430364661256763,0.11855670103092783,0.11855670103092783,2.0537489106318216,0.0,0,0,0
B0_fixed_conservative_reactive,B0,fixed_conservative,reactive,48,10.200000151991844,7.750000115483999,1278.3458674699068,1288.5458676218987,1280.7958675064147,0.0,1.0,1.1135981441195715,4.573998740390101,0.0,1.0,1.5000000223517418,0.9902439024390244,0.00975609756097561,0.06259609045320196,5.197365006371157,6.297394416254208,2.925395867257154,0.2097560975609756,0.2097560975609756,2.053748910631822,0.0,10,0,0
B0_fixed_conservative_reactive,B0,fixed_conservative,reactive,49,11.000000163912773,8.700000129640102,1300.5157991610467,1311.5157993249595,1302.8157991953194,0.0,1.0,1.165003137602753,4.618637311065786,0.0,1.0,1.5000000223517418,0.995475113122172,0.004524886877828055,0.06529007471818181,6.052045725380008,6.265941064456085,3.5093385814229836,0.1583710407239819,0.1583710407239819,2.0537489106318234,0.0,9,0,0
B0_fixed_conservative_reactive,B0,fixed_conservative,reactive,50,12.250000182539225,10.30000015348196,1324.4739057198167,1336.723905902356,1326.423905748874,0.0,1.0,1.800793579111046,5.129878523954626,0.0,1.0,1.3500000201165676,0.9959349593495935,0.0040650406504065045,0.06518598084489795,5.357967706531859,4.47039135044215,3.9483981287403975,0.11788617886178862,0.11788617886178862,2.053748910631825,0.0,0,0,0
B0_adaptive_assertive,B0,adaptive,assertive,46,9.950000148266554,8.00000011920929,1361.993725553155,1371.9437257014215,1363.9437255822122,0.0,1.0,0.9857434305774737,4.506352410328392,0.0,1.0,1.1500000171363354,0.995,0.005,0.08751651793969849,4.432135371448352,4.974877639422832,3.9387416389053405,0.14,0.14,1.379091728705737,1.0,0,0,0
B0_adaptive_assertive,B0,adaptive,assertive,47,9.300000138580799,7.300000108778477,1383.1877849437296,1392.4877850823104,1385.187784973532,0.0,1.0,1.0605223381896305,4.504620537136418,0.0,1.0,1.1000000163912773,1.0,0.0,0.08723692498930481,4.879037425524841,5.387638908595769,6.462453324841145,0.12834224598930483,0.12834224598930483,1.382256701545851,1.0,0,0,0
B0_adaptive_assertive,B0,adaptive,assertive,48,9.80000014603138,7.850000116974115,1406.7219055593014,1416.5219057053328,1408.6719055883586,0.0,1.0,1.0971343840282635,4.581856431479101,0.0,1.0,1.5000000223517418,0.9949238578680203,0.005076142131979695,0.08552837526020407,5.217192741532707,6.550702351526803,3.1092199276194434,0.16751269035532995,0.16751269035532995,1.381411762584373,1.0,0,0,0
B0_adaptive_assertive,B0,adaptive,assertive,49,11.200000166893005,9.250000137835741,1429.5139967277646,1440.7139968946576,1431.4639967568219,0.0,1.0,1.318228332091092,4.780819858407951,0.0,1.0,1.2500000186264515,0.9955555555555555,0.0044444444444444444,0.08423030305357145,6.1097522748948805,4.798539358327945,3.4330916602143904,0.12444444444444444,0.12444444444444444,1.3675524063643671,1.0,0,0,0
B0_adaptive_assertive,B0,adaptive,assertive,50,10.650000158697367,8.700000129640102,1454.5470939166844,1465.1970940753818,1456.4970939457417,0.0,1.0,1.7862528338542212,5.117722731024392,0.0,1.0,1.3500000201165676,0.9953271028037384,0.004672897196261682,0.08782518607511737,5.375066110227196,5.18881655660758,4.440917463762621,0.13551401869158877,0.13551401869158877,1.3740600662795481,1.0,0,0,0
B0_adaptive_reactive,B0,adaptive,reactive,46,11.800000175833702,9.300000138580799,1490.501574754715,1502.3015749305487,1493.0015747919679,0.0,1.0,0.842359478288727,4.33331888056235,0.0,1.0,1.4500000216066837,0.9957805907172996,0.004219409282700422,0.09491873999152543,4.458324522892723,5.459241069015035,3.2289327793973897,0.16455696202531644,0.16455696202531644,1.3870535780337052,1.0,15,0,0
B0_adaptive_reactive,B0,adaptive,reactive,47,9.700000144541264,7.750000115483999,1516.9967816621065,1526.6967818066478,1518.9467816911638,0.0,1.0,1.3305977714176649,4.682221342576581,0.0,1.0,1.2500000186264515,1.0,0.0,0.09637073170256412,4.879045134841219,4.554029282989277,6.1356261739786655,0.11794871794871795,0.11794871794871795,1.3778145053480761,1.0,0,0,0
B0_adaptive_reactive,B0,adaptive,reactive,48,11.900000177323818,9.450000140815973,1540.2483056373894,1552.1483058147132,1542.6983056738973,0.0,1.0,1.1117454270838907,4.572316108375641,0.0,1.0,1.5000000223517418,0.99581589958159,0.0041841004184100415,0.09377102007563025,5.21718649626885,5.251815894775128,2.634702563622394,0.1799163179916318,0.1799163179916318,1.384817155757191,1.0,10,0,0
B0_adaptive_reactive,B0,adaptive,reactive,49,10.450000155717134,8.150000121444464,1566.3727569393814,1576.8227570950985,1568.672756973654,0.0,1.0,1.1657956614458769,4.647654204639218,0.0,1.0,1.3500000201165676,0.9952380952380953,0.004761904761904762,0.09322545411483252,6.13111927406225,5.893699936944141,3.5509284417516773,0.16666666666666666,0.16666666666666666,1.3903506247072985,1.0,9,0,0
B0_adaptive_reactive,B0,adaptive,reactive,50,10.650000158697367,8.700000129640102,1590.1498715244234,1600.7998716831207,1592.0998715534806,0.0,1.0,1.7847036197170305,5.116387124409364,0.0,1.0,1.3500000201165676,0.9953271028037384,0.004672897196261682,0.09967230338967135,5.375078584815245,5.189152784550072,4.43534349259094,0.13551401869158877,0.13551401869158877,1.3740601288519032,1.0,0,0,0
